SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus,TimeLookedAtObject
0,7_2,11_41_21,3.436415,1,0,0,1,0.2352409,InstructionPhase,0.52, 0.70,-0.03, 3.29, 1.87,0.03, 0.07, 1.00,33.27, 3.93, -38.09,-30.14, 3.25, -37.65,0.00, 0.02, 1.00,0.13, 0.02, 0.99,4.7948,4.852493,1,1,-0.6930262,2.313455,3.895134,Int_Apt_02_Corner_01 (11),0
0,7_2,11_41_21,3.449362,1,0,0,1,0.2481873,InstructionPhase,0.51, 0.70,-0.04, 3.29, 1.87,0.03, 0.07, 1.00,33.29, 3.98, -38.13,-30.12, 3.36, -37.85,-0.01, 0.02, 1.00,0.13, 0.02, 0.99,4.807739,4.865082,1,1,-0.6930262,2.34531,3.65043,Int_Apt_02_Corner_01 (11),0.01219177
0,7_2,11_41_21,3.461868,1,0,0,1,0.2606933,InstructionPhase,0.51, 0.70,-0.04, 3.28, 1.87,0.02, 0.06, 1.00,33.37, 4.21, -38.74,-30.09, 3.51, -38.10,0.01, 0.01, 1.00,0.11, 0.02, 0.99,4.732056,4.946762,1,1,-0.6930262,2.319756,3.982305,Int_Apt_02_Corner_01 (11),0.02533722
0,7_2,11_41_21,3.47499,1,0,0,1,0.2738154,InstructionPhase,0.51, 0.69,-0.05, 3.28, 1.87,0.01, 0.06, 1.00,33.41, 4.08, -38.34,-30.07, 3.47, -37.96,0.02, 0.01, 1.00,0.11, 0.01, 0.99,4.844757,4.842407,1,1,-0.6930262,2.315628,3.988745,Int_Apt_02_Corner_01 (11),0.03910446
0,7_2,11_41_21,3.488557,1,0,0,1,0.2873826,InstructionPhase,0.51, 0.69,-0.06, 3.28, 1.87,0.00, 0.06, 1.00,33.48, 4.33, -39.15,-30.03, 3.30, -37.52,0.03, 0.00, 1.00,0.13, 0.02, 0.99,4.803207,4.915131,1,1,-0.6930262,2.410758,3.249467,Int_Apt_02_Corner_01 (11),0.0527153
0,7_2,11_41_21,3.502448,1,0,0,1,0.3012741,InstructionPhase,0.50, 0.69,-0.07, 3.28, 1.87,0.00, 0.05, 1.00,33.55, 4.02, -38.25,-30.00, 3.31, -37.61,0.03, 0.00, 1.00,0.12, 0.01, 0.99,4.87973,4.859512,1,1,-0.6930262,2.382582,3.486338,Int_Apt_02_Corner_01 (11),0.06625366
0,7_2,11_41_21,3.515568,1,0,0,1,0.314394,InstructionPhase,0.50, 0.69,-0.07, 3.27, 1.87,-0.01, 0.05, 1.00,33.57, 3.98, -38.11,-29.99, 3.30, -37.61,0.03, 0.00, 1.00,0.12, 0.01, 0.99,4.871857,4.899902,1,1,-0.6930262,2.378048,3.642334,Int_Apt_02_Corner_01 (11),0.07897568
0,7_2,11_41_21,3.528221,1,0,0,1,0.3270466,InstructionPhase,0.49, 0.68,-0.08, 3.27, 1.87,-0.02, 0.05, 1.00,33.58, 3.98, -38.10,-29.98, 3.33, -37.68,0.03, 0.01, 1.00,0.13, 0.01, 0.99,4.952362,4.904602,1,1,-0.6930263,2.391233,3.590656,Int_Apt_02_Corner_01 (11),0.09143066
0,7_2,11_41_21,3.541013,1,0,0,1,0.339839,InstructionPhase,0.49, 0.68,-0.09, 3.27, 1.86,-0.03, 0.05, 1.00,33.59, 3.98, -38.11,-29.98, 3.33, -37.69,0.04, 0.01, 1.00,0.12, 0.01, 0.99,4.860626,4.918182,1,1,-0.6930262,2.395764,3.708622,Int_Apt_02_Corner_01 (11),0.1040039
0,7_2,11_41_21,3.553775,1,0,0,1,0.3526011,InstructionPhase,0.49, 0.68,-0.09, 3.27, 1.86,-0.03, 0.04, 1.00,33.63, 4.02, -38.26,-29.95, 3.36, -37.79,0.05, 0.01, 1.00,0.12, 0.00, 0.99,4.879929,4.869827,1,1,-0.6930262,2.370294,3.796157,Int_Apt_02_Corner_01 (11),0.1176796
