SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,xPos,yPos,zPos,xRot,yRot,zRot
0,7_2,11_41_22,4.075504,1,0,0,1,0.8743296,InstructionPhase,-0.04385364,2.517523,0.1540097,2.200772,7.613206,359.2003,
0,7_2,11_41_22,4.088236,1,0,0,1,0.8870616,InstructionPhase,-0.04410493,2.517372,0.1540723,2.291515,7.619054,359.4299,
0,7_2,11_41_22,4.100298,1,0,0,1,0.8991237,InstructionPhase,-0.04429317,2.51725,0.1540844,2.344469,7.593329,359.5977,
0,7_2,11_41_22,4.112323,1,0,0,1,0.9111485,InstructionPhase,-0.04457676,2.517256,0.1540635,2.326925,7.62686,359.7037,
0,7_2,11_41_22,4.124054,1,0,0,1,0.9228802,InstructionPhase,-0.04501402,2.517216,0.1540716,2.336336,7.661087,0.04769318,
0,7_2,11_41_22,4.136467,1,0,0,1,0.9352927,InstructionPhase,-0.04519284,2.517401,0.1538792,2.238627,7.672556,0.170345,
0,7_2,11_41_22,4.14905,1,0,0,1,0.9478755,InstructionPhase,-0.04535627,2.517653,0.1538124,2.154607,7.733563,0.3503518,
0,7_2,11_41_22,4.161212,1,0,0,1,0.9600382,InstructionPhase,-0.04553282,2.517828,0.1536522,2.099678,7.784611,0.491344,
0,7_2,11_41_22,4.174203,1,0,0,1,0.9730291,InstructionPhase,-0.04562271,2.517943,0.153489,2.072922,7.797457,0.6318945,
0,7_2,11_41_22,4.187044,1,0,0,1,0.9858699,InstructionPhase,-0.04572725,2.517972,0.1533198,2.090441,7.825385,0.7881063,
0,7_2,11_41_22,4.200561,1,0,0,1,0.9993868,InstructionPhase,-0.04578102,2.518035,0.1531965,2.121024,7.855614,0.9273545,
0,7_2,11_41_22,4.215724,1,0,0,1,1.01455,InstructionPhase,-0.04603672,2.518138,0.1528939,2.161327,7.899664,1.146486,
0,7_2,11_41_22,4.228027,1,0,0,1,1.026853,InstructionPhase,-0.04617321,2.518187,0.1527489,2.16737,7.893289,1.222377,
0,7_2,11_41_22,4.240133,1,0,0,1,1.038959,InstructionPhase,-0.04631746,2.518271,0.1526883,2.160612,7.861957,1.250225,
0,7_2,11_41_22,4.252119,1,0,0,1,1.050945,InstructionPhase,-0.0465045,2.51839,0.1525875,2.126317,7.82107,1.269433,
0,7_2,11_41_22,4.264071,1,0,0,1,1.062897,InstructionPhase,-0.04665709,2.518612,0.1525342,2.079268,7.774745,1.271791,
0,7_2,11_41_22,4.27654,1,0,0,1,1.075366,InstructionPhase,-0.04686928,2.518806,0.152501,2.021729,7.749824,1.264288,
0,7_2,11_41_22,4.289182,1,0,0,1,1.088008,InstructionPhase,-0.04698873,2.518944,0.1525038,1.962176,7.703366,1.259127,
0,7_2,11_41_22,4.301896,1,0,0,1,1.100722,InstructionPhase,-0.04729486,2.51922,0.1524593,1.818264,7.615107,1.269583,
0,7_2,11_41_22,4.315187,1,0,0,1,1.114013,InstructionPhase,-0.04751754,2.519378,0.1524473,1.728805,7.537766,1.247157,
0,7_2,11_41_22,4.328635,1,0,0,1,1.127461,InstructionPhase,-0.04772806,2.519527,0.1523856,1.660233,7.434031,1.203386,
0,7_2,11_41_22,4.34146,1,0,0,1,1.140285,InstructionPhase,-0.04789484,2.519687,0.152328,1.63124,7.334573,1.158217,
0,7_2,11_41_22,4.353191,1,0,0,1,1.152017,InstructionPhase,-0.04806578,2.51976,0.1522911,1.619675,7.237457,1.115877,
0,7_2,11_41_22,4.371593,1,0,0,1,1.170419,InstructionPhase,-0.04836714,2.519804,0.1521945,1.65194,7.103724,1.092675,
0,7_2,11_41_22,4.389269,1,0,0,1,1.188095,InstructionPhase,-0.04867375,2.519633,0.151906,1.620962,7.094001,1.057639,
0,7_2,11_41_22,4.404975,1,0,0,1,1.203801,InstructionPhase,-0.04868495,2.519928,0.1520123,1.594419,7.030153,0.9382378,
0,7_2,11_41_22,4.418383,1,0,0,1,1.217208,InstructionPhase,-0.04878831,2.519998,0.1521533,1.598355,7.002642,0.8602198,
0,7_2,11_41_22,4.431123,1,0,0,1,1.229949,InstructionPhase,-0.04890478,2.519981,0.1521637,1.600469,6.961806,0.7836041,
0,7_2,11_41_22,4.444428,1,0,0,1,1.243254,InstructionPhase,-0.04897106,2.519956,0.1522529,1.62257,6.936624,0.6913165,
0,7_2,11_41_22,4.45737,1,0,0,1,1.256196,InstructionPhase,-0.04923141,2.519851,0.1523173,1.637283,6.882247,0.4949254,
0,7_2,11_41_22,4.469941,1,0,0,1,1.268767,InstructionPhase,-0.04933488,2.519776,0.1523319,1.673106,6.857523,0.3821554,
0,7_2,11_41_22,4.483399,1,0,0,1,1.282225,InstructionPhase,-0.04936063,2.519669,0.1523885,1.706945,6.799863,0.2637164,
0,7_2,11_41_22,4.495144,1,0,0,1,1.29397,InstructionPhase,-0.04953671,2.519583,0.1524094,1.716986,6.736237,0.1614489,
0,7_2,11_41_22,4.507327,1,0,0,1,1.306152,InstructionPhase,-0.04967308,2.51958,0.1525484,1.743784,6.667075,0.08060244,
0,7_2,11_41_22,4.519459,1,0,0,1,1.318285,InstructionPhase,-0.04972744,2.519499,0.1525973,1.774734,6.584128,0.03401995,
0,7_2,11_41_22,4.531276,1,0,0,1,1.330101,InstructionPhase,-0.04985583,2.519473,0.1526399,1.801226,6.487679,0.009239128,
0,7_2,11_41_22,4.544363,1,0,0,1,1.343189,InstructionPhase,-0.05018294,2.519257,0.1524972,1.804139,6.402407,359.9708,
0,7_2,11_41_22,4.557916,1,0,0,1,1.356741,InstructionPhase,-0.05043566,2.519215,0.1525781,1.820033,6.249898,359.8542,
0,7_2,11_41_22,4.569938,1,0,0,1,1.368764,InstructionPhase,-0.05056632,2.519286,0.152655,1.794886,6.174442,359.7596,
0,7_2,11_41_22,4.584464,1,0,0,1,1.38329,InstructionPhase,-0.0505513,2.519253,0.152547,1.769919,6.130307,359.6921,
0,7_2,11_41_22,4.597475,1,0,0,1,1.396301,InstructionPhase,-0.05058789,2.51938,0.1528459,1.766706,6.095506,359.6644,
0,7_2,11_41_22,4.609335,1,0,0,1,1.408161,InstructionPhase,-0.05062616,2.519398,0.1528132,1.761515,6.07328,359.6526,
0,7_2,11_41_22,4.62151,1,0,0,1,1.420335,InstructionPhase,-0.05050802,2.519373,0.1527386,1.749963,6.043371,359.6366,
0,7_2,11_41_22,4.634774,1,0,0,1,1.433599,InstructionPhase,-0.05056715,2.519414,0.1527053,1.736838,5.988959,359.6247,
0,7_2,11_41_22,4.647529,1,0,0,1,1.446354,InstructionPhase,-0.05048215,2.519314,0.152506,1.743382,5.970097,359.6376,
0,7_2,11_41_22,4.659592,1,0,0,1,1.458418,InstructionPhase,-0.05060065,2.519461,0.1526631,1.77212,5.968596,359.6466,
0,7_2,11_41_23,4.671328,1,0,0,1,1.470153,InstructionPhase,-0.05060053,2.519417,0.152575,1.762158,5.964589,359.6729,
0,7_2,11_41_23,4.683556,1,0,0,1,1.482382,InstructionPhase,-0.0506041,2.519459,0.1526599,1.796848,5.966469,359.7104,
0,7_2,11_41_23,4.696625,1,0,0,1,1.495451,InstructionPhase,-0.05043745,2.519431,0.1525602,1.795884,6.006195,359.7396,
0,7_2,11_41_23,4.709418,1,0,0,1,1.508244,InstructionPhase,-0.0506736,2.51905,0.1518939,1.802182,6.042192,359.8079,
0,7_2,11_41_23,4.721785,1,0,0,1,1.52061,InstructionPhase,-0.05050492,2.519168,0.1519829,1.795028,6.097274,359.8558,
0,7_2,11_41_23,4.736866,1,0,0,1,1.535692,InstructionPhase,-0.05033898,2.519147,0.1518662,1.78545,6.216208,359.9348,
