SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,xPos,yPos,zPos,xRot,yRot,zRot
0,7_14,10_23_38,2.224165,1,0,0,1,2.018001,InstructionPhase,0.01216078,2.382941,-0.002979338,85.72823,310.5286,0,
0,7_14,10_23_38,2.236703,1,0,0,1,2.030539,InstructionPhase,0.01196051,2.382995,-0.002998292,85.72823,310.5286,0,
0,7_14,10_23_38,2.250082,1,0,0,1,2.043918,InstructionPhase,0.0115242,2.383211,-0.003062129,85.72823,310.5286,0,
0,7_14,10_23_38,2.262518,1,0,0,1,2.056354,InstructionPhase,0.01131034,2.383313,-0.003231525,85.72823,310.5286,0,
0,7_14,10_23_38,2.277473,1,0,0,1,2.071309,InstructionPhase,0.01124012,2.38348,-0.00337553,85.72823,310.5286,0,
0,7_14,10_23_38,2.290961,1,0,0,1,2.084797,InstructionPhase,0.01100719,2.383626,-0.003494442,85.72823,310.5286,0,
0,7_14,10_23_38,2.305836,1,0,0,1,2.099672,InstructionPhase,0.01058054,2.383882,-0.003674209,85.72823,310.5286,0,
0,7_14,10_23_38,2.319485,1,0,0,1,2.113321,InstructionPhase,0.01023591,2.383934,-0.003761113,85.72823,310.5286,0,
0,7_14,10_23_38,2.331798,1,0,0,1,2.125634,InstructionPhase,0.01000249,2.384071,-0.003921449,85.72823,310.5286,0,
0,7_14,10_23_38,2.347379,1,0,0,1,2.141215,InstructionPhase,0.009813547,2.384266,-0.004009664,85.72823,310.5286,0,
0,7_14,10_23_38,2.360024,1,0,0,1,2.15386,InstructionPhase,0.009471774,2.384686,-0.004222274,85.72823,310.5286,0,
0,7_14,10_23_38,2.373978,1,0,0,1,2.167814,InstructionPhase,0.009377599,2.385066,-0.004395008,85.72823,310.5286,0,
0,7_14,10_23_38,2.386315,1,0,0,1,2.180151,InstructionPhase,0.00923717,2.385418,-0.004586995,85.72823,310.5286,0,
0,7_14,10_23_38,2.400527,1,0,0,1,2.194363,InstructionPhase,0.009081483,2.385869,-0.004869342,85.72823,310.5286,0,
0,7_14,10_23_38,2.413958,1,0,0,1,2.207793,InstructionPhase,0.008965254,2.386477,-0.005060077,85.72823,310.5286,0,
0,7_14,10_23_38,2.428064,1,0,0,1,2.2219,InstructionPhase,0.008690476,2.387419,-0.005480528,85.72823,310.5286,0,
0,7_14,10_23_38,2.443157,1,0,0,1,2.236993,InstructionPhase,0.00851655,2.387935,-0.00588721,85.72823,310.5286,0,
0,7_14,10_23_38,2.45661,1,0,0,1,2.250446,InstructionPhase,0.008374929,2.38844,-0.006175518,85.72823,310.5286,0,
0,7_14,10_23_38,2.468934,1,0,0,1,2.26277,InstructionPhase,0.00825572,2.388953,-0.006537259,85.72823,310.5286,0,
0,7_14,10_23_38,2.482888,1,0,0,1,2.276724,InstructionPhase,0.007974625,2.389944,-0.00723815,85.72823,310.5286,0,
0,7_14,10_23_38,2.496038,1,0,0,1,2.289874,InstructionPhase,0.007881999,2.390445,-0.007622838,85.72823,310.5286,0,
0,7_14,10_23_38,2.507872,1,0,0,1,2.301708,InstructionPhase,0.007783175,2.390964,-0.008040011,85.72823,310.5286,0,
0,7_14,10_23_38,2.520616,1,0,0,1,2.314452,InstructionPhase,0.00767529,2.391481,-0.008489609,85.72823,310.5286,0,
0,7_14,10_23_38,2.533683,1,0,0,1,2.327519,InstructionPhase,0.007607818,2.392031,-0.008936763,85.72823,310.5286,0,
0,7_14,10_23_38,2.547029,1,0,0,1,2.340865,InstructionPhase,0.007506609,2.392572,-0.009456217,85.72823,310.5286,0,
0,7_14,10_23_38,2.559929,1,0,0,1,2.353765,InstructionPhase,0.007322073,2.393693,-0.01039028,85.72823,310.5286,0,
0,7_14,10_23_38,2.572961,1,0,0,1,2.366797,InstructionPhase,0.007192969,2.394097,-0.01095635,85.72823,310.5286,0,
