SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,6_23,12_3_41,10.98548,1,0,0,1,0.4370298,0.49, 0.56,-0.17, 2.12, 2.14,0.02, -0.05, 1.00,32.61, 3.48, -44.46,-31.25, 2.10, -43.02,-0.02, -0.01, 1.00,0.08, 0.02, 1.00,3.793961,4.021317,1,1,-0.2802299,1.284326,5.42,Plane (9)
0,6_23,12_3_41,10.99653,1,0,0,1,0.4480772,0.49, 0.56,-0.18, 2.12, 2.14,0.02, -0.04, 1.00,32.60, 3.48, -44.40,-31.26, 2.11, -43.00,-0.01, 0.00, 1.00,0.06, 0.02, 1.00,3.804108,3.936676,1,1,-0.2347783,1.312271,5.42,Plane (9)
0,6_23,12_3_41,11.00752,1,0,0,1,0.4590702,0.49, 0.56,-0.18, 2.13, 2.14,0.01, -0.04, 1.00,32.58, 3.41, -44.03,-31.29, 2.19, -43.06,-0.01, 0.01, 1.00,0.05, 0.01, 1.00,3.833984,3.947495,1,1,-0.2552247,1.290229,5.42,Plane (9)
0,6_23,12_3_41,11.01853,1,0,0,1,0.4700785,0.49, 0.55,-0.19, 2.13, 2.14,0.01, -0.04, 1.00,32.57, 3.39, -43.92,-31.31, 2.26, -43.21,-0.02, 0.01, 1.00,0.05, 0.00, 1.00,3.833099,3.939621,1,1,-0.2702244,1.282713,5.42,Plane (9)
0,6_23,12_3_41,11.02982,1,0,0,1,0.4813633,0.49, 0.55,-0.19, 2.13, 2.14,0.01, -0.04, 1.00,32.56, 3.41, -43.93,-31.34, 2.33, -43.33,-0.01, 0.01, 1.00,0.05, 0.01, 1.00,3.814804,3.873398,1,1,-0.2791778,1.321576,5.42,Plane (9)
0,6_23,12_3_41,11.04355,1,0,0,1,0.4951019,0.49, 0.55,-0.19, 2.14, 2.14,0.01, -0.03, 1.00,32.55, 3.54, -44.17,-31.36, 2.41, -43.44,-0.03, 0.01, 1.00,0.05, -0.01, 1.00,3.664169,3.863892,1,1,-0.2206576,1.316621,5.42,Plane (9)
0,6_23,12_3_41,11.05525,1,0,0,1,0.5067949,0.49, 0.55,-0.20, 2.14, 2.14,0.00, -0.03, 1.00,32.56, 3.71, -44.61,-31.37, 2.47, -43.52,-0.03, 0.01, 1.00,0.04, -0.01, 1.00,3.6315,3.818085,1,1,-0.1994888,1.330622,5.42,Plane (9)
0,6_23,12_3_41,11.06644,1,0,0,1,0.5179863,0.49, 0.55,-0.20, 2.14, 2.14,0.00, -0.03, 1.00,32.61, 3.91, -45.03,-31.46, 2.60, -43.83,-0.03, 0.01, 1.00,0.04, -0.01, 1.00,3.642105,3.804092,1,1,-0.247187,1.315635,5.42,Plane (9)
0,6_23,12_3_41,11.08721,1,0,0,1,0.5387611,0.49, 0.54,-0.21, 2.14, 2.13,0.00, -0.03, 1.00,32.66, 4.39, -46.10,-31.53, 2.66, -43.41,0.00, 0.00, 0.00,0.05, -0.02, 1.00,-1,3.714798,0.7343159,0.8109721,-0.3143912,1.362626,5.42,Plane (9)
0,6_23,12_3_41,11.0987,1,0,0,1,0.550252,0.49, 0.54,-0.21, 2.15, 2.13,0.00, -0.03, 1.00,32.43, 15.50, -83.64,-31.57, 2.89, -43.51,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0.562779,0.5381819
0,6_23,12_3_41,11.10956,1,0,0,1,0.5611086,0.49, 0.54,-0.21, 2.15, 2.13,0.00, -0.03, 1.00,32.20, 3.24, -44.35,-31.57, 2.89, -43.51,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0.1987499,0
0,6_23,12_3_41,11.12108,1,0,0,1,0.5726261,0.49, 0.54,-0.21, 2.15, 2.13,0.00, -0.03, 1.00,32.20, 3.24, -44.35,-31.57, 2.89, -43.51,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_41,11.13357,1,0,0,1,0.5851135,0.49, 0.53,-0.21, 2.15, 2.13,0.00, -0.02, 1.00,32.20, 3.24, -44.35,-31.57, 2.89, -43.51,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_41,11.14436,1,0,0,1,0.5959101,0.49, 0.53,-0.21, 2.16, 2.13,0.00, -0.02, 1.00,32.20, 3.24, -44.35,-31.57, 2.89, -43.51,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_41,11.15594,1,0,0,1,0.6074924,0.83, 0.66,0.69, 2.55, 1.16,0.00, -0.02, 1.00,32.20, 3.24, -44.35,-31.57, 2.89, -43.51,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_41,11.16734,1,0,0,1,0.6188917,0.82, 0.66,0.68, 2.57, 1.18,0.00, -0.02, 1.00,32.78, 4.33, -44.98,-31.54, 3.15, -43.72,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0.0704451,0
0,6_23,12_3_41,11.17957,1,0,0,1,0.631114,0.80, 0.66,0.66, 2.61, 1.21,0.00, -0.02, 1.00,32.76, 4.44, -45.50,-31.51, 3.24, -44.21,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0.4425271,0.2901259
0,6_23,12_3_41,11.19046,1,0,0,1,0.6420097,0.78, 0.67,0.63, 2.66, 1.25,0.00, -0.02, 1.00,32.74, 4.47, -45.66,-31.47, 3.35, -44.69,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0.4425271,0.2901259
0,6_23,12_3_41,11.20155,1,0,0,1,0.6530991,0.76, 0.68,0.59, 2.71, 1.30,0.00, -0.01, 1.00,32.70, 4.17, -44.88,-31.45, 3.19, -44.53,0.00, 0.07, 1.00,0.03, 0.06, 1.00,3.566147,3.647232,0.7243266,0.5960365,-0.07882363,2.235109,5.42,Plane (9)
0,6_23,12_3_41,11.21245,1,0,0,1,0.6640015,0.73, 0.69,0.53, 2.79, 1.35,0.00, -0.01, 1.00,32.70, 4.28, -45.40,-31.45, 2.98, -44.06,-0.01, 0.04, 1.00,0.04, 0.05, 1.00,3.591537,3.753159,0.7727495,0.7920147,-0.06042483,2.185042,5.42,Plane (9)
0,6_23,12_3_41,11.22324,1,0,0,1,0.6747866,0.69, 0.70,0.44, 2.87, 1.40,0.00, -0.01, 1.00,32.69, 4.13, -45.15,-31.44, 2.85, -43.88,0.00, 0.04, 1.00,0.04, 0.04, 1.00,3.644135,3.807236,0.7727495,0.7920147,-0.1223198,2.200435,5.42,Plane (9)
0,6_23,12_3_41,11.23463,1,0,0,1,0.686182,0.65, 0.70,0.31, 2.94, 1.47,0.00, -0.01, 1.00,32.68, 3.86, -44.70,-31.44, 2.87, -44.30,-0.01, 0.02, 1.00,0.05, 0.02, 1.00,3.573074,3.611389,0.8782798,0.9027692,0.01600201,2.14365,5.42,Plane (9)
