SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus,LookDuration,AvgEyeMoveDist
0,4_3,11_24_19,4.455308,1,0,0,0,0.4800081,0.67,0.6,0.61,1.63,1.71,-0.07,-0.01,1.0,32.91,2.71,-34.08,-30.84,0.86,-31.0,0.01,0.07,1.0,0.07,0.1,0.99,3.739578,3.787582,1.0,1.0,-0.76,2.01,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.467476,1,0,0,0,0.4921761,0.67,0.6,0.61,1.64,1.71,-0.07,0.0,1.0,32.92,2.7,-34.05,-30.85,0.88,-31.05,0.01,0.06,1.0,0.07,0.1,0.99,3.708618,3.63591,1.0,1.0,-0.72,1.97,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.480161,1,0,0,0,0.5048609,0.67,0.6,0.61,1.64,1.71,-0.06,0.0,1.0,32.92,2.7,-34.04,-30.85,0.88,-31.07,0.01,0.06,1.0,0.07,0.1,0.99,3.675644,3.67955,1.0,1.0,-0.73,1.98,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.492132,1,0,0,0,0.5168319,0.67,0.6,0.61,1.65,1.71,-0.06,0.01,1.0,32.93,2.69,-34.02,-30.85,0.88,-31.07,0.01,0.06,1.0,0.07,0.1,0.99,3.619354,3.685791,1.0,1.0,-0.72,1.96,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.505901,1,0,0,0,0.530601,0.67,0.6,0.61,1.65,1.71,-0.06,0.01,1.0,32.93,2.69,-34.02,-30.86,0.88,-31.06,0.01,0.06,1.0,0.07,0.1,0.99,3.617294,3.685211,1.0,1.0,-0.69,1.93,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.519369,1,0,0,0,0.5440693,0.67,0.61,0.62,1.66,1.71,-0.06,0.02,1.0,32.93,2.69,-34.02,-30.86,0.88,-31.05,0.01,0.06,1.0,0.08,0.1,0.99,3.611938,3.694672,1.0,1.0,-0.71,1.93,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.531106,1,0,0,0,0.5558066,0.67,0.61,0.62,1.66,1.71,-0.06,0.02,1.0,32.94,2.69,-34.02,-30.86,0.88,-31.05,0.02,0.06,1.0,0.08,0.1,0.99,3.60675,3.681183,1.0,1.0,-0.72,1.94,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.543824,1,0,0,0,0.5685239,0.67,0.61,0.62,1.66,1.71,-0.06,0.02,1.0,32.94,2.7,-34.04,-30.87,0.88,-31.04,0.02,0.06,1.0,0.08,0.1,0.99,3.593704,3.668991,1.0,1.0,-0.72,1.93,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.556128,1,0,0,0,0.5808282,0.67,0.61,0.62,1.67,1.71,-0.06,0.03,1.0,32.94,2.7,-34.05,-30.87,0.87,-31.02,0.01,0.06,1.0,0.08,0.1,0.99,3.592621,3.668213,1.0,1.0,-0.72,1.93,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.568163,1,0,0,0,0.5928636,0.67,0.61,0.62,1.67,1.71,-0.06,0.03,1.0,32.95,2.7,-34.07,-30.87,0.87,-31.0,0.01,0.06,1.0,0.08,0.1,0.99,3.576904,3.659714,1.0,1.0,-0.71,1.94,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.58069,1,0,0,0,0.6053901,0.67,0.61,0.62,1.67,1.71,-0.06,0.03,1.0,32.95,2.76,-34.12,-30.88,0.93,-30.95,0.01,0.07,1.0,0.08,0.09,0.99,3.350052,3.625656,1.0,1.0,-0.72,1.95,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.593246,1,0,0,0,0.6179457,0.67,0.61,0.62,1.68,1.71,-0.06,0.04,1.0,32.86,2.92,-33.81,-30.84,1.17,-30.97,0.02,0.12,0.99,0.07,0.15,0.99,3.449081,3.479126,1.0,1.0,-0.82,2.33,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.606548,1,0,0,0,0.6312485,0.67,0.61,0.62,1.69,1.71,-0.06,0.05,1.0,32.85,2.87,-33.48,-30.81,1.28,-30.99,0.02,0.17,0.99,0.07,0.2,0.98,3.298752,3.46907,1.0,1.0,-0.87,2.62,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.618932,1,0,0,0,0.6436319,0.67,0.61,0.62,1.7,1.71,-0.06,0.06,1.0,32.86,3.12,-34.12,-30.81,1.36,-31.16,0.02,0.21,0.98,0.07,0.23,0.97,3.343185,3.438766,1.0,1.0,-0.85,2.85,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.632084,1,0,0,0,0.6567841,0.67,0.62,0.62,1.71,1.71,-0.06,0.07,1.0,32.89,3.06,-34.09,-30.84,1.33,-31.15,0.01,0.2,0.98,0.07,0.23,0.97,3.301483,3.516647,1.0,1.0,-0.85,2.86,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.644777,1,0,0,0,0.6694775,0.67,0.62,0.62,1.72,1.71,-0.06,0.08,0.99,32.9,3.05,-34.1,-30.86,1.32,-31.14,0.02,0.2,0.98,0.07,0.23,0.97,3.263412,3.466675,1.0,1.0,-0.87,2.81,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.657744,1,0,0,0,0.6824441,0.67,0.62,0.61,1.73,1.71,-0.06,0.09,0.99,32.91,3.03,-34.07,-30.87,1.31,-31.13,0.02,0.19,0.98,0.07,0.22,0.97,3.257263,3.418777,1.0,1.0,-0.86,2.78,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.670729,1,0,0,0,0.6954293,0.67,0.62,0.61,1.74,1.71,-0.06,0.1,0.99,32.91,3.03,-34.08,-30.87,1.31,-31.13,0.02,0.19,0.98,0.07,0.22,0.97,3.236877,3.419113,1.0,1.0,-0.84,2.77,5.44,Front Wall,12.404443,0.09391114060359804
