SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,Context,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,7_25,12_8_26,4.24566,1,0,0,0,0,InstructionPhase,A,0.45, 0.51,-0.24, 2.45, 2.11,-0.07, -0.04, 1.00,33.97, 1.60, -34.35,-31.41, 0.38, -33.75,0.08, -0.06, 1.00,0.07, -0.04, 1.00,3.989792,4.210083,0,0,-0.183389,2.115715,5.555975,MiddleDoor
0,7_25,12_9_0,4.26566,1,0,0,0,0.01999998,InstructionPhase,A,0.49, 0.73,-0.18, 3.20, 1.82,-0.04, 0.03, 1.00,33.26, 2.55, -35.01,-31.00, 0.97, -33.60,0.01, 0.03, 1.00,0.06, 0.03, 1.00,3.682556,3.949173,1,1,-0.4694352,1.724189,5.555975,MiddleDoor
0,7_25,12_9_0,4.598993,1,0,0,0,0.3533335,InstructionPhase,A,0.50, 0.72,-0.17, 3.20, 1.82,-0.03, 0.03, 1.00,33.26, 2.55, -35.03,-31.00, 0.97, -33.58,0.01, 0.02, 1.00,0.06, 0.03, 1.00,3.666351,3.949692,1,1,-0.475843,1.760233,5.555975,MiddleDoor
0,7_25,12_9_0,4.611603,1,0,0,0,0.3659434,InstructionPhase,A,0.50, 0.72,-0.17, 3.20, 1.82,-0.03, 0.02, 1.00,33.26, 2.55, -35.05,-31.01, 0.93, -33.50,0.01, 0.02, 1.00,0.06, 0.03, 1.00,3.627945,3.914871,1,1,-0.4531325,1.751173,5.555975,MiddleDoor
0,7_25,12_9_0,4.683217,1,0,0,0,0.4375572,InstructionPhase,A,0.50, 0.72,-0.17, 3.20, 1.82,-0.03, 0.02, 1.00,33.26, 2.55, -35.06,-31.02, 0.91, -33.43,0.00, 0.02, 1.00,0.06, 0.03, 1.00,3.587784,3.938751,1,1,-0.4477867,1.744423,5.555975,MiddleDoor
0,7_25,12_9_0,4.693027,1,0,0,0,0.4473667,InstructionPhase,A,0.50, 0.72,-0.16, 3.20, 1.82,-0.02, 0.02, 1.00,33.26, 2.55, -35.06,-31.03, 0.90, -33.39,0.00, 0.02, 1.00,0.06, 0.03, 1.00,3.587601,3.936539,1,1,-0.43407,1.740378,5.555975,MiddleDoor
0,7_25,12_9_0,4.703115,1,0,0,0,0.4574552,InstructionPhase,A,0.50, 0.72,-0.16, 3.20, 1.82,-0.02, 0.02, 1.00,33.26, 2.55, -35.06,-31.03, 0.89, -33.36,0.00, 0.02, 1.00,0.06, 0.03, 1.00,3.579193,3.937592,1,1,-0.4180908,1.736893,5.555975,MiddleDoor
0,7_25,12_9_0,4.71325,1,0,0,0,0.4675899,InstructionPhase,A,0.50, 0.72,-0.16, 3.20, 1.82,-0.02, 0.02, 1.00,33.26, 2.55, -35.06,-31.03, 0.88, -33.35,0.00, 0.02, 1.00,0.06, 0.03, 1.00,3.5793,3.914612,1,1,-0.4095288,1.735529,5.555975,MiddleDoor
0,7_25,12_9_0,4.72184,1,0,0,0,0.4761806,InstructionPhase,A,0.51, 0.72,-0.16, 3.20, 1.82,-0.01, 0.02, 1.00,33.26, 2.55, -35.06,-31.04, 0.88, -33.34,0.00, 0.02, 1.00,0.05, 0.03, 1.00,3.578888,3.915024,1,1,-0.4013237,1.734495,5.555975,MiddleDoor
0,7_25,12_9_0,4.73186,1,0,0,0,0.4861999,InstructionPhase,A,0.51, 0.72,-0.16, 3.20, 1.82,-0.02, 0.02, 1.00,33.25, 2.55, -35.06,-31.04, 0.86, -33.29,0.00, 0.02, 1.00,0.05, 0.03, 1.00,3.587448,3.906387,1,1,-0.4136395,1.730847,5.555975,MiddleDoor
0,7_25,12_9_0,4.741936,1,0,0,0,0.4962764,InstructionPhase,A,0.51, 0.72,-0.16, 3.20, 1.82,-0.02, 0.02, 1.00,33.25, 2.55, -35.06,-31.05, 0.86, -33.29,0.00, 0.02, 1.00,0.05, 0.03, 1.00,3.59877,3.915298,1,1,-0.4348271,1.735673,5.555975,MiddleDoor
0,7_25,12_9_0,4.752375,1,0,0,0,0.5067153,InstructionPhase,A,0.51, 0.72,-0.16, 3.20, 1.82,-0.02, 0.02, 1.00,33.25, 2.54, -35.04,-31.06, 0.86, -33.29,0.00, 0.02, 1.00,0.05, 0.03, 1.00,3.598969,3.915375,1,1,-0.4526619,1.741495,5.555975,MiddleDoor
0,7_25,12_9_0,4.762244,1,0,0,0,0.5165844,InstructionPhase,A,0.51, 0.72,-0.17, 3.20, 1.82,-0.02, 0.02, 1.00,33.25, 2.54, -35.04,-31.06, 0.86, -33.29,0.00, 0.02, 1.00,0.05, 0.03, 1.00,3.605865,3.906143,1,1,-0.4715566,1.745321,5.555975,MiddleDoor
0,7_25,12_9_0,4.773284,1,0,0,0,0.5276246,InstructionPhase,A,0.51, 0.72,-0.17, 3.20, 1.82,-0.02, 0.02, 1.00,33.25, 2.54, -35.03,-31.09, 0.89, -33.38,0.00, 0.02, 1.00,0.05, 0.02, 1.00,3.620346,3.917068,1,1,-0.48274,1.735343,5.555975,MiddleDoor
0,7_25,12_9_0,4.784492,1,0,0,0,0.5388317,InstructionPhase,A,0.51, 0.72,-0.16, 3.20, 1.82,-0.02, 0.02, 1.00,33.25, 2.53, -35.01,-31.10, 0.90, -33.42,0.00, 0.02, 1.00,0.05, 0.02, 1.00,3.623734,3.889618,1,1,-0.4599947,1.736845,5.555975,MiddleDoor
0,7_25,12_9_0,4.795572,1,0,0,0,0.549912,InstructionPhase,A,0.51, 0.72,-0.16, 3.20, 1.82,-0.02, 0.02, 1.00,33.24, 2.53, -34.99,-31.10, 0.90, -33.42,0.00, 0.02, 1.00,0.05, 0.02, 1.00,3.640533,3.902878,1,1,-0.456964,1.73484,5.555975,MiddleDoor
0,7_25,12_9_0,4.80687,1,0,0,0,0.5612097,InstructionPhase,A,0.51, 0.72,-0.16, 3.19, 1.82,-0.01, 0.02, 1.00,33.24, 2.53, -34.97,-31.10, 0.90, -33.44,0.00, 0.02, 1.00,0.05, 0.02, 1.00,3.644089,3.907898,1,1,-0.4546054,1.730407,5.555975,MiddleDoor
0,7_25,12_9_0,4.817938,1,0,0,0,0.572278,InstructionPhase,A,0.51, 0.72,-0.16, 3.19, 1.82,-0.02, 0.02, 1.00,33.23, 2.50, -34.88,-31.11, 0.91, -33.47,0.00, 0.02, 1.00,0.05, 0.02, 1.00,3.654663,3.907196,1,1,-0.4738419,1.737449,5.555975,MiddleDoor
0,7_25,12_9_0,4.828882,1,0,0,0,0.5832219,InstructionPhase,A,0.51, 0.72,-0.17, 3.19, 1.82,-0.02, 0.02, 1.00,33.23, 2.49, -34.86,-31.11, 0.91, -33.48,0.00, 0.02, 1.00,0.05, 0.02, 1.00,3.655014,3.912704,1,1,-0.5187095,1.741119,5.555975,MiddleDoor
0,7_25,12_9_0,4.839936,1,0,0,0,0.594276,InstructionPhase,A,0.51, 0.72,-0.17, 3.19, 1.82,-0.03, 0.02, 1.00,33.22, 2.48, -34.82,-31.11, 0.92, -33.49,0.00, 0.02, 1.00,0.05, 0.02, 1.00,3.67395,3.916962,1,1,-0.567203,1.740434,5.555975,MiddleDoor
0,7_25,12_9_0,4.851085,1,0,0,0,0.6054249,InstructionPhase,A,0.51, 0.72,-0.17, 3.19, 1.82,-0.02, 0.02, 1.00,33.22, 2.48, -34.82,-31.14, 0.94, -33.67,0.00, 0.02, 1.00,0.05, 0.02, 1.00,3.679153,4.016403,1,1,-0.5544968,1.748371,5.555975,MiddleDoor
0,7_25,12_9_0,4.862202,1,0,0,0,0.6165423,InstructionPhase,A,0.52, 0.72,-0.16, 3.19, 1.82,-0.02, 0.02, 1.00,33.22, 2.48, -34.80,-31.15, 0.90, -33.52,-0.01, 0.02, 1.00,0.03, 0.01, 1.00,3.678802,3.895432,1,1,-0.524557,1.728335,5.555975,MiddleDoor
0,7_25,12_9_0,4.87386,1,0,0,0,0.6282005,InstructionPhase,A,0.52, 0.71,-0.16, 3.17, 1.82,-0.01, 0.00, 1.00,33.05, 2.16, -34.42,-31.24, 0.69, -33.31,-0.01, 0.02, 1.00,0.02, -0.01, 1.00,3.801224,3.86264,1,1,-0.5161202,1.618069,5.555975,MiddleDoor
0,7_25,12_9_0,4.884386,1,0,0,0,0.6387262,InstructionPhase,A,0.52, 0.70,-0.14, 3.14, 1.82,0.00, -0.04, 1.00,32.89, 2.08, -34.67,-31.31, 0.55, -33.35,-0.04, -0.02, 1.00,0.01, -0.04, 1.00,3.835632,3.982178,1,1,-0.4477004,1.433388,5.555975,MiddleDoor
0,7_25,12_9_0,4.895517,1,0,0,0,0.6498575,InstructionPhase,A,0.53, 0.70,-0.10, 3.12, 1.82,0.04, -0.05, 1.00,32.75, 2.05, -35.02,-31.38, 0.58, -33.96,-0.06, -0.05, 1.00,-0.02, -0.06, 1.00,3.810745,3.84166,1,1,-0.2505461,1.322138,5.555975,MiddleDoor
0,7_25,12_9_0,4.906734,1,0,0,0,0.6610737,InstructionPhase,A,0.54, 0.69,-0.08, 3.07, 1.81,0.06, -0.10, 0.99,32.67, 1.87, -34.83,-31.41, 0.51, -33.98,-0.07, -0.10, 0.99,-0.03, -0.11, 0.99,3.805923,3.927307,1,1,-0.149636,1.086955,5.396071,Floor
0,7_25,12_9_0,4.917926,1,0,0,0,0.672266,InstructionPhase,A,0.54, 0.69,-0.07, 3.06, 1.81,0.08, -0.11, 0.99,32.69, 1.76, -34.54,-31.43, 0.27, -33.13,-0.08, -0.11, 0.99,-0.04, -0.13, 0.99,3.952896,3.97699,1,1,-0.0702659,1.086955,5.123713,Floor
0,7_25,12_9_0,4.928817,1,0,0,0,0.6831574,InstructionPhase,A,0.54, 0.69,-0.06, 3.05, 1.81,0.09, -0.12, 0.99,32.69, 1.79, -34.64,-31.45, 0.30, -33.19,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.828552,3.959763,1,1,-0.05057436,1.086955,4.975742,Floor
0,7_25,12_9_0,4.939995,1,0,0,0,0.694335,InstructionPhase,A,0.54, 0.69,-0.07, 3.05, 1.81,0.08, -0.12, 0.99,32.69, 1.81, -34.70,-31.47, 0.31, -33.21,-0.08, -0.12, 0.99,-0.04, -0.14, 0.99,3.796417,4.02594,1,1,-0.1017665,1.086955,4.942283,Floor
0,7_25,12_9_0,4.951126,1,0,0,0,0.7054663,InstructionPhase,A,0.55, 0.69,-0.06, 3.05, 1.81,0.09, -0.12, 0.99,32.68, 1.83, -34.72,-31.52, 0.48, -33.76,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.797821,3.94841,1,1,-0.06839059,1.086955,4.940125,Floor
0,7_25,12_9_0,4.96209,1,0,0,0,0.7164297,InstructionPhase,A,0.55, 0.69,-0.06, 3.05, 1.81,0.08, -0.12, 0.99,32.67, 1.83, -34.71,-31.54, 0.50, -33.83,-0.08, -0.12, 0.99,-0.04, -0.13, 0.99,3.789917,3.948425,1,1,-0.07907985,1.086955,4.866637,Floor
0,7_25,12_9_0,4.973204,1,0,0,0,0.7275443,InstructionPhase,A,0.55, 0.69,-0.06, 3.05, 1.81,0.08, -0.12, 0.99,32.65, 1.86, -34.74,-31.55, 0.45, -33.65,-0.08, -0.12, 0.99,-0.04, -0.13, 0.99,3.854355,3.95549,1,1,-0.08975364,1.086955,4.886519,Floor
0,7_25,12_9_0,4.984326,1,0,0,0,0.7386661,InstructionPhase,A,0.55, 0.69,-0.05, 3.05, 1.81,0.09, -0.12, 0.99,32.64, 1.92, -34.85,-31.56, 0.45, -33.65,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.887314,3.956329,1,1,-0.0480513,1.086955,4.907192,Floor
0,7_25,12_9_0,4.995411,1,0,0,0,0.7497511,InstructionPhase,A,0.55, 0.69,-0.05, 3.06, 1.81,0.09, -0.12, 0.99,32.64, 1.92, -34.84,-31.56, 0.43, -33.57,-0.10, -0.12, 0.99,-0.04, -0.13, 0.99,3.876755,4.013412,1,1,-0.02805008,1.086955,4.922796,Floor
0,7_25,12_9_0,5.006584,1,0,0,0,0.7609243,InstructionPhase,A,0.55, 0.69,-0.06, 3.06, 1.81,0.09, -0.12, 0.99,32.63, 1.92, -34.85,-31.57, 0.45, -33.65,-0.09, -0.12, 0.99,-0.04, -0.12, 0.99,3.865845,4.064987,1,1,-0.05448562,1.086955,4.952883,Floor
0,7_25,12_9_0,5.017767,1,0,0,0,0.7721076,InstructionPhase,A,0.54, 0.69,-0.07, 3.05, 1.81,0.08, -0.12, 0.99,32.64, 1.92, -34.84,-31.58, 0.50, -33.79,-0.09, -0.12, 0.99,-0.04, -0.12, 0.99,3.854477,4.060364,1,1,-0.1197104,1.086955,4.855283,Floor
0,7_25,12_9_0,5.028775,1,0,0,0,0.7831149,InstructionPhase,A,0.54, 0.69,-0.07, 3.05, 1.81,0.08, -0.12, 0.99,32.64, 1.91, -34.80,-31.58, 0.51, -33.81,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.857742,4.062408,1,1,-0.118053,1.086955,4.860385,Floor
0,7_25,12_9_0,5.039836,1,0,0,0,0.7941761,InstructionPhase,A,0.54, 0.69,-0.07, 3.05, 1.81,0.08, -0.12, 0.99,32.65, 1.90, -34.76,-31.59, 0.51, -33.81,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.864075,4.063782,1,1,-0.1037725,1.086955,4.881162,Floor
0,7_25,12_9_0,5.051198,1,0,0,0,0.8055382,InstructionPhase,A,0.54, 0.69,-0.07, 3.06, 1.81,0.08, -0.12, 0.99,32.65, 1.90, -34.76,-31.58, 0.52, -33.79,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.868179,4.062363,1,1,-0.1034737,1.086955,4.894548,Floor
0,7_25,12_9_0,5.062172,1,0,0,0,0.8165126,InstructionPhase,A,0.54, 0.69,-0.07, 3.05, 1.81,0.07, -0.12, 0.99,32.65, 1.90, -34.74,-31.58, 0.51, -33.77,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.87178,4.064896,1,1,-0.1232024,1.086955,4.865959,Floor
0,7_25,12_9_0,5.073446,1,0,0,0,0.827786,InstructionPhase,A,0.54, 0.69,-0.07, 3.05, 1.81,0.07, -0.12, 0.99,32.65, 1.90, -34.71,-31.58, 0.51, -33.75,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.875107,4.065048,1,1,-0.1382037,1.086955,4.832829,Floor
0,7_25,12_9_0,5.084374,1,0,0,0,0.8387146,InstructionPhase,A,0.54, 0.69,-0.08, 3.05, 1.81,0.06, -0.12, 0.99,32.65, 1.90, -34.71,-31.58, 0.50, -33.73,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.892059,4.068115,1,1,-0.161966,1.086955,4.82765,Floor
0,7_25,12_9_0,5.095414,1,0,0,0,0.8497543,InstructionPhase,A,0.54, 0.69,-0.08, 3.05, 1.81,0.06, -0.12, 0.99,32.66, 1.90, -34.71,-31.58, 0.51, -33.75,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.893997,4.071213,1,1,-0.1581609,1.086955,4.817627,Floor
0,7_25,12_9_0,5.106825,1,0,0,0,0.861165,InstructionPhase,A,0.54, 0.69,-0.08, 3.05, 1.82,0.07, -0.12, 0.99,32.67, 1.90, -34.71,-31.58, 0.51, -33.79,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.897537,4.077499,1,1,-0.1464222,1.086955,4.845838,Floor
0,7_25,12_9_0,5.117642,1,0,0,0,0.8719821,InstructionPhase,A,0.54, 0.69,-0.08, 3.05, 1.82,0.07, -0.12, 0.99,32.67, 1.90, -34.71,-31.58, 0.51, -33.80,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.909042,4.087418,1,1,-0.145639,1.086955,4.835123,Floor
0,7_25,12_9_0,5.129911,1,0,0,0,0.8842516,InstructionPhase,A,0.54, 0.69,-0.08, 3.05, 1.81,0.07, -0.12, 0.99,32.67, 1.90, -34.71,-31.58, 0.51, -33.79,-0.09, -0.12, 0.99,-0.04, -0.13, 0.99,3.92337,4.087296,1,1,-0.1428057,1.086955,4.83079,Floor
0,7_25,12_9_0,5.139856,1,0,0,0,0.8941965,InstructionPhase,A,0.54, 0.69,-0.08, 3.05, 1.81,0.06, -0.12, 0.99,32.68, 1.90, -34.71,-31.58, 0.50, -33.75,-0.09, -0.12, 0.99,-0.03, -0.13, 0.99,3.937256,4.095688,1,1,-0.1440164,1.086955,4.819058,Floor
0,7_25,12_9_0,5.150947,1,0,0,0,0.9052873,InstructionPhase,A,0.53, 0.69,-0.10, 3.04, 1.82,0.05, -0.13, 0.99,32.73, 2.00, -35.12,-31.58, 0.50, -33.71,-0.08, -0.12, 0.99,-0.03, -0.13, 0.99,3.983383,4.107071,1,1,-0.2346999,1.086955,4.724848,Floor
0,7_25,12_9_0,5.162051,1,0,0,0,0.9163909,InstructionPhase,A,0.53, 0.69,-0.11, 3.04, 1.82,0.03, -0.13, 0.99,32.74, 2.07, -35.36,-31.57, 0.49, -33.70,-0.08, -0.12, 0.99,-0.03, -0.13, 0.99,3.952698,4.121262,1,1,-0.2960154,1.086955,4.673538,Floor
0,7_25,12_9_0,5.173193,1,0,0,0,0.9275331,InstructionPhase,A,0.53, 0.69,-0.11, 3.04, 1.82,0.03, -0.13, 0.99,32.74, 2.07, -35.37,-31.57, 0.49, -33.68,-0.08, -0.12, 0.99,-0.03, -0.13, 0.99,3.993271,4.126068,1,1,-0.2973232,1.086955,4.653164,Floor
0,7_25,12_9_0,5.184331,1,0,0,0,0.9386711,InstructionPhase,A,0.53, 0.69,-0.11, 3.05, 1.82,0.04, -0.13, 0.99,32.75, 2.04, -35.33,-31.55, 0.35, -33.32,-0.08, -0.11, 0.99,-0.04, -0.13, 0.99,3.97049,4.143875,1,1,-0.268249,1.086955,4.744139,Floor
0,7_25,12_9_0,5.195411,1,0,0,0,0.9497509,InstructionPhase,A,0.53, 0.69,-0.10, 3.05, 1.82,0.04, -0.13, 0.99,32.75, 2.03, -35.32,-31.54, 0.35, -33.31,-0.08, -0.11, 0.99,-0.04, -0.13, 0.99,3.962555,4.150101,1,1,-0.2623526,1.086955,4.751823,Floor
0,7_25,12_9_0,5.206847,1,0,0,0,0.9611869,InstructionPhase,A,0.53, 0.69,-0.09, 3.05, 1.82,0.05, -0.12, 0.99,32.76, 2.03, -35.29,-31.54, 0.34, -33.31,-0.08, -0.11, 0.99,-0.04, -0.13, 0.99,3.947617,4.149338,1,1,-0.185866,1.086955,4.812762,Floor
0,7_25,12_9_0,5.217738,1,0,0,0,0.9720778,InstructionPhase,A,0.54, 0.69,-0.07, 3.06, 1.81,0.07, -0.12, 0.99,32.76, 2.02, -35.27,-31.54, 0.34, -33.31,-0.08, -0.11, 0.99,-0.04, -0.13, 0.99,3.954498,4.142563,1,1,-0.07852979,1.086955,4.917757,Floor
0,7_25,12_9_0,5.228652,1,0,0,0,0.9829922,InstructionPhase,A,0.54, 0.69,-0.06, 3.06, 1.81,0.08, -0.12, 0.99,32.76, 2.01, -35.23,-31.51, 0.36, -33.33,-0.08, -0.12, 0.99,-0.03, -0.13, 0.99,3.964096,4.219711,1,1,-0.06175368,1.086955,4.927969,Floor
0,7_25,12_9_0,5.239806,1,0,0,0,0.9941459,InstructionPhase,A,0.54, 0.69,-0.07, 3.06, 1.81,0.07, -0.12, 0.99,32.77, 2.00, -35.20,-31.51, 0.37, -33.38,-0.08, -0.11, 0.99,-0.03, -0.13, 0.99,3.956543,4.224121,1,1,-0.07198702,1.086955,4.934157,Floor
0,7_25,12_9_0,5.26196,1,0,0,0,1.0163,InstructionPhase,A,0.53, 0.69,-0.10, 3.05, 1.81,0.04, -0.13, 0.99,32.78, 1.97, -35.07,-31.50, 0.37, -33.37,-0.08, -0.12, 0.99,-0.03, -0.13, 0.99,3.969604,4.169495,1,1,-0.224779,1.086955,4.781826,Floor
0,7_25,12_9_0,5.273149,1,0,0,0,1.027489,InstructionPhase,A,0.53, 0.69,-0.11, 3.05, 1.82,0.04, -0.13, 0.99,32.79, 1.94, -35.00,-31.50, 0.37, -33.38,-0.08, -0.12, 0.99,-0.02, -0.13, 0.99,3.972473,4.179245,1,1,-0.260533,1.086955,4.779305,Floor
0,7_25,12_9_0,5.284204,1,0,0,0,1.038544,InstructionPhase,A,0.53, 0.69,-0.10, 3.05, 1.81,0.04, -0.13, 0.99,32.79, 1.94, -34.99,-31.49, 0.37, -33.38,-0.08, -0.12, 0.99,-0.03, -0.13, 0.99,3.970856,4.188721,1,1,-0.2535594,1.086955,4.773731,Floor
0,7_25,12_9_0,5.29537,1,0,0,0,1.04971,InstructionPhase,A,0.53, 0.69,-0.10, 3.05, 1.81,0.04, -0.13, 0.99,32.79, 1.93, -34.98,-31.49, 0.38, -33.36,-0.07, -0.11, 0.99,-0.03, -0.13, 0.99,3.972046,4.157166,1,1,-0.247679,1.086955,4.738747,Floor
0,7_25,12_9_0,5.306516,1,0,0,0,1.060856,InstructionPhase,A,0.53, 0.69,-0.11, 3.05, 1.81,0.03, -0.13, 0.99,32.79, 1.93, -34.97,-31.49, 0.39, -33.37,-0.07, -0.11, 0.99,-0.02, -0.13, 0.99,3.973343,4.257645,1,1,-0.2915818,1.086955,4.787999,Floor
0,7_25,12_9_0,5.317874,1,0,0,0,1.072215,InstructionPhase,A,0.53, 0.68,-0.11, 3.05, 1.81,0.03, -0.13, 0.99,32.82, 2.00, -35.01,-31.51, 0.38, -33.30,-0.07, -0.12, 0.99,-0.02, -0.13, 0.99,3.999313,4.247528,1,1,-0.2607972,1.086955,4.811359,Floor
0,7_25,12_9_0,5.329387,1,0,0,0,1.083727,InstructionPhase,A,0.53, 0.69,-0.09, 3.06, 1.81,0.05, -0.12, 0.99,32.83, 2.01, -35.02,-31.51, 0.36, -33.22,-0.07, -0.12, 0.99,-0.02, -0.12, 0.99,4.052994,4.352707,1,1,-0.1888026,1.086955,5.020572,Floor
0,7_25,12_9_0,5.344497,1,0,0,0,1.098837,InstructionPhase,A,0.52, 0.68,-0.12, 3.05, 1.81,0.02, -0.13, 0.99,32.89, 2.24, -35.46,-31.60, 0.55, -33.56,-0.06, -0.13, 0.99,-0.02, -0.13, 0.99,4.057037,4.259216,1,1,-0.3076885,1.086955,4.868171,Floor
0,7_25,12_9_0,5.355907,1,0,0,0,1.110248,InstructionPhase,A,0.52, 0.68,-0.12, 3.03, 1.81,0.02, -0.14, 0.99,32.92, 2.38, -35.45,-31.62, 0.77, -33.63,-0.06, -0.13, 0.99,-0.02, -0.14, 0.99,4.015137,4.097443,1,1,-0.3091657,1.086955,4.670548,Floor
0,7_25,12_9_0,5.367511,1,0,0,0,1.121851,InstructionPhase,A,0.53, 0.67,-0.09, 3.00, 1.80,0.06, -0.18, 0.98,32.96, 2.95, -35.76,-31.61, 1.35, -34.17,-0.06, -0.18, 0.98,0.00, 0.00, 0.00,3.42334,,1,1,-0.1398335,1.086955,4.178681,Floor
0,7_25,12_9_1,5.378602,1,0,0,0,1.132942,InstructionPhase,A,0.52, 0.71,-0.14, 3.18, 1.82,0.00, 0.00, 1.00,32.98, 3.18, -35.67,-31.90, -10.09, -1.14,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,1,1
0,7_25,12_9_1,5.390035,1,0,0,0,1.144375,InstructionPhase,A,0.51, 0.71,-0.14, 3.18, 1.82,0.00, 0.00, 1.00,32.98, 2.02, -29.48,-31.21, 0.43, -33.45,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,1,1
0,7_25,12_9_1,5.40101,1,0,0,0,1.15535,InstructionPhase,A,0.51, 0.71,-0.14, 3.18, 1.82,0.00, 0.00, 1.00,32.98, 2.02, -29.48,-31.21, 0.43, -33.45,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,0.4731561,0
0,7_25,12_9_1,5.412411,1,0,0,0,1.166751,InstructionPhase,A,0.51, 0.70,-0.14, 3.18, 1.82,0.00, 0.00, 1.00,32.98, 2.02, -29.48,-31.21, 0.43, -33.45,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,0.4731561,0
0,7_25,12_9_1,5.422665,1,0,0,0,1.177005,InstructionPhase,A,0.51, 0.70,-0.14, 3.18, 1.82,0.00, 0.00, 1.00,32.98, 2.02, -29.48,-31.05, 8.91, -60.52,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,0.6026077,0.126736
0,7_25,12_9_1,5.43382,1,0,0,0,1.18816,InstructionPhase,A,0.51, 0.70,-0.14, 3.18, 1.82,0.00, 0.00, 1.00,33.33, 3.86, -35.78,-30.20, -1.84, -20.26,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,0.6026077,0.126736
0,7_25,12_9_1,5.444834,1,0,0,0,1.199174,InstructionPhase,A,0.51, 0.70,-0.14, 3.18, 1.82,0.00, 0.00, 1.00,33.36, 3.99, -36.92,-31.18, 2.01, -34.20,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,1,1
0,7_25,12_9_1,5.455969,1,0,0,0,1.21031,InstructionPhase,A,0.51, 0.70,-0.14, 3.18, 1.82,0.00, 0.00, 1.00,33.35, 3.84, -36.74,-31.14, 2.00, -34.53,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,1,1
0,7_25,12_9_1,5.46725,1,0,0,0,1.22159,InstructionPhase,A,0.50, 0.72,-0.18, 3.29, 1.81,-0.04, 0.11, 0.99,33.28, 3.38, -36.00,-31.07, 1.62, -33.81,0.03, 0.12, 0.99,0.05, 0.10, 0.99,4.186203,4.23056,1,1,-0.5401963,2.46657,5.555975,MiddleDoor
0,7_25,12_9_1,5.478221,1,0,0,0,1.232562,InstructionPhase,A,0.50, 0.72,-0.18, 3.28, 1.81,-0.03, 0.10, 0.99,33.29, 3.35, -36.01,-31.05, 1.46, -33.51,0.02, 0.09, 1.00,0.07, 0.11, 0.99,4.059799,4.370102,1,1,-0.5291787,2.410095,5.555975,MiddleDoor
0,7_25,12_9_1,5.489524,1,0,0,0,1.243865,InstructionPhase,A,0.50, 0.72,-0.17, 3.29, 1.81,-0.03, 0.11, 0.99,33.28, 3.04, -35.26,-31.01, 1.31, -33.24,0.02, 0.11, 0.99,0.05, 0.10, 0.99,4.034378,4.259338,1,1,-0.5084358,2.480902,5.555975,MiddleDoor
0,7_25,12_9_1,5.50074,1,0,0,0,1.25508,InstructionPhase,A,0.51, 0.71,-0.16, 3.26, 1.82,-0.02, 0.07, 1.00,33.34, 3.86, -38.17,-31.01, 1.26, -33.30,-0.01, 0.06, 1.00,0.06, 0.10, 0.99,3.974014,4.332947,1,1,-0.4454875,2.303647,5.555975,MiddleDoor
0,7_25,12_9_1,5.512024,1,0,0,0,1.266365,InstructionPhase,A,0.51, 0.70,-0.15, 3.25, 1.82,0.00, 0.06, 1.00,33.33, 3.56, -37.26,-31.01, 1.17, -33.15,0.00, 0.06, 1.00,0.06, 0.09, 0.99,4.099442,4.348892,1,1,-0.3597943,2.262883,5.555975,MiddleDoor
0,7_25,12_9_1,5.522613,1,0,0,0,1.276953,InstructionPhase,A,0.50, 0.71,-0.20, 3.28, 1.81,-0.05, 0.09, 0.99,33.28, 2.63, -34.50,-31.01, 1.17, -33.24,0.01, 0.11, 0.99,0.05, 0.09, 0.99,4.220642,4.330688,1,1,-0.644919,2.451981,5.555975,MiddleDoor
