SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,Context,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,7_25,11_53_42,4.968682,1,0,0,0,0.682188,InstructionPhase,A,0.47, 0.51,-0.21, 2.38, 2.07,-0.02, -0.04, 1.00,33.45, 1.73, -35.24,-31.36, 0.59, -33.63,0.02, -0.03, 1.00,0.04, -0.06, 1.00,3.7258,3.953644,1,1,0.08774933,1.933183,5.555975,MiddleDoor
0,7_25,11_53_42,4.990839,1,0,0,0,0.7043452,InstructionPhase,A,0.47, 0.51,-0.21, 2.38, 2.07,-0.02, -0.04, 1.00,33.46, 1.73, -35.25,-31.36, 0.54, -33.52,0.01, -0.03, 1.00,0.04, -0.05, 1.00,3.740952,3.966843,1,1,0.1139689,1.935848,5.555975,MiddleDoor
0,7_25,11_53_42,5.013153,1,0,0,0,0.7266583,InstructionPhase,A,0.47, 0.51,-0.21, 2.38, 2.07,-0.02, -0.04, 1.00,33.48, 1.77, -35.42,-31.29, 0.61, -33.69,0.01, -0.03, 1.00,0.05, -0.05, 1.00,3.774353,4.068619,1,1,0.1087009,1.94891,5.555975,MiddleDoor
0,7_25,11_53_42,5.035291,1,0,0,0,0.7487969,InstructionPhase,A,0.45, 0.51,-0.27, 2.38, 2.07,-0.08, -0.04, 1.00,33.64, 2.08, -36.19,-31.07, 0.66, -33.64,0.03, -0.03, 1.00,0.09, -0.04, 1.00,3.740982,4.090439,1,1,-0.2416819,1.974742,5.555975,MiddleDoor
0,7_25,11_53_42,5.057498,1,0,0,0,0.7710032,InstructionPhase,A,0.45, 0.51,-0.28, 2.39, 2.07,-0.09, -0.03, 1.00,33.68, 2.14, -36.36,-30.96, 0.67, -33.63,0.04, -0.02, 1.00,0.09, -0.03, 1.00,3.653564,3.936569,1,1,-0.2794317,2.028424,5.555975,MiddleDoor
0,7_25,11_53_42,5.079705,1,0,0,0,0.793211,InstructionPhase,A,0.45, 0.51,-0.29, 2.39, 2.07,-0.11, -0.03, 0.99,33.68, 2.12, -36.34,-30.96, 0.67, -33.61,0.05, -0.01, 1.00,0.11, -0.03, 0.99,3.793533,4.024429,1,1,-0.3726354,2.050647,5.555975,MiddleDoor
0,7_25,11_53_42,5.10193,1,0,0,0,0.8154354,InstructionPhase,A,0.45, 0.51,-0.29, 2.39, 2.07,-0.11, -0.03, 0.99,33.68, 2.12, -36.33,-30.96, 0.66, -33.59,0.05, -0.01, 1.00,0.11, -0.03, 0.99,3.821655,4.026871,1,1,-0.3722324,2.050275,5.555975,MiddleDoor
0,7_25,11_53_42,5.124161,1,0,0,0,0.837667,InstructionPhase,A,0.45, 0.51,-0.29, 2.39, 2.07,-0.10, -0.03, 0.99,33.68, 2.11, -36.31,-30.97, 0.65, -33.57,0.05, 0.00, 1.00,0.11, -0.03, 0.99,3.832535,4.04126,1,1,-0.3601887,2.034856,5.555975,MiddleDoor
0,7_25,11_53_42,5.146298,1,0,0,0,0.8598042,InstructionPhase,A,0.45, 0.51,-0.27, 2.40, 2.07,-0.09, -0.02, 1.00,33.68, 2.11, -36.29,-30.97, 0.65, -33.56,0.05, 0.00, 1.00,0.11, -0.03, 0.99,3.820511,4.059036,1,1,-0.252054,2.075812,5.555975,MiddleDoor
0,7_25,11_53_42,5.168633,1,0,0,0,0.8821392,InstructionPhase,A,0.46, 0.51,-0.27, 2.40, 2.07,-0.08, -0.02, 1.00,33.68, 2.11, -36.28,-30.98, 0.61, -33.49,0.05, -0.01, 1.00,0.11, -0.03, 0.99,3.807571,4.06958,1,1,-0.2386081,2.091732,5.555975,MiddleDoor
0,7_25,11_53_42,5.190788,1,0,0,0,0.9042935,InstructionPhase,A,0.46, 0.51,-0.27, 2.40, 2.07,-0.08, -0.02, 1.00,33.68, 2.10, -36.28,-30.98, 0.61, -33.48,0.05, 0.00, 1.00,0.11, -0.03, 0.99,3.808365,4.067352,1,1,-0.2285336,2.108634,5.555975,MiddleDoor
0,7_25,11_53_42,5.212964,1,0,0,0,0.9264698,InstructionPhase,A,0.46, 0.51,-0.26, 2.40, 2.07,-0.08, -0.02, 1.00,33.68, 2.07, -36.21,-30.98, 0.60, -33.46,0.04, 0.00, 1.00,0.11, -0.03, 0.99,3.820084,4.078323,1,1,-0.2133742,2.108281,5.555975,MiddleDoor
0,7_25,11_53_42,5.235252,1,0,0,0,0.9487576,InstructionPhase,A,0.46, 0.51,-0.27, 2.40, 2.07,-0.08, -0.02, 1.00,33.69, 2.07, -36.20,-30.98, 0.60, -33.45,0.04, -0.01, 1.00,0.11, -0.03, 0.99,3.845795,4.091095,1,1,-0.2430578,2.074073,5.555975,MiddleDoor
0,7_25,11_53_42,5.257526,1,0,0,0,0.9710317,InstructionPhase,A,0.45, 0.51,-0.28, 2.39, 2.07,-0.09, -0.03, 1.00,33.67, 1.92, -35.56,-31.01, 0.51, -33.19,0.05, -0.01, 1.00,0.10, -0.03, 0.99,3.890656,4.134003,1,1,-0.3279927,2.032193,5.555975,MiddleDoor
0,7_25,11_53_42,5.27961,1,0,0,0,0.9931154,InstructionPhase,A,0.46, 0.51,-0.28, 2.38, 2.07,-0.09, -0.04, 0.99,33.75, 2.03, -35.95,-31.07, 0.67, -33.59,0.04, -0.01, 1.00,0.10, -0.04, 0.99,3.793121,4.089233,1,1,-0.339261,1.967306,5.555975,MiddleDoor
0,7_25,11_53_42,5.324155,1,0,0,0,1.037661,InstructionPhase,A,0.48, 0.52,-0.19, 2.42, 2.07,0.00, 0.00, 1.00,33.62, 3.29, -39.32,-31.61, 1.50, -34.99,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,0.7003832,0.7844924
0,7_25,11_53_42,5.346197,1,0,0,0,1.059702,InstructionPhase,A,0.48, 0.52,-0.19, 2.42, 2.07,0.00, 0.00, 1.00,32.54, 1.24, -35.97,-31.13, -0.22, -33.70,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,0.3841101,0.02840619
0,7_25,11_53_42,5.368528,1,0,0,0,1.082034,InstructionPhase,A,0.48, 0.52,-0.19, 2.42, 2.07,0.00, 0.00, 1.00,33.50, 2.47, -35.22,-31.13, -0.22, -33.70,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,0.1835673,0
0,7_25,11_53_42,5.390641,1,0,0,0,1.104146,InstructionPhase,A,0.48, 0.52,-0.19, 2.42, 2.07,0.00, 0.00, 1.00,33.49, 2.93, -38.55,-31.38, 0.77, -34.31,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,0.2916578,0
0,7_25,11_53_42,5.412859,1,0,0,0,1.126365,InstructionPhase,A,0.48, 0.52,-0.19, 2.42, 2.07,0.00, 0.00, 1.00,33.35, 2.19, -36.40,-31.62, 1.13, -34.61,0.00, 0.00, 0.00,0.00, 0.00, 0.00,,,0.7109757,0.5844845
0,7_25,11_53_42,5.423984,1,0,0,0,1.13749,InstructionPhase,A,0.48, 0.51,-0.18, 2.33, 2.07,0.01, -0.09, 1.00,33.34, 2.15, -36.45,-31.59, 1.09, -34.69,-0.01, -0.09, 1.00,0.02, -0.10, 0.99,3.808929,3.976456,0.7109757,0.5844845,0.1005506,1.565619,5.555975,MiddleDoor
0,7_25,11_53_42,5.435369,1,0,0,0,1.148874,InstructionPhase,A,0.48, 0.51,-0.17, 2.33, 2.07,0.01, -0.08, 1.00,33.32, 2.07, -36.32,-31.59, 1.00, -34.53,-0.02, -0.08, 1.00,0.02, -0.09, 1.00,3.99762,4.122452,0.8058307,0.7775738,0.124976,1.59599,5.555975,MiddleDoor
0,7_25,11_53_42,5.44605,1,0,0,0,1.159555,InstructionPhase,A,0.49, 0.51,-0.16, 2.33, 2.07,0.02, -0.08, 1.00,33.34, 1.98, -36.22,-31.54, 0.78, -34.17,-0.02, -0.08, 1.00,0.02, -0.08, 1.00,3.994629,4.137833,0.8869504,0.8128533,0.1698136,1.583992,5.555975,MiddleDoor
0,7_25,11_53_42,5.457212,1,0,0,0,1.170718,InstructionPhase,A,0.49, 0.51,-0.17, 2.33, 2.07,0.02, -0.08, 1.00,33.33, 1.91, -36.13,-31.55, 0.78, -34.24,-0.02, -0.08, 1.00,0.02, -0.10, 0.99,3.915649,4.210541,0.8869504,0.8128533,0.119985,1.586854,5.555975,MiddleDoor
0,7_25,11_53_42,5.46832,1,0,0,0,1.181826,InstructionPhase,A,0.49, 0.51,-0.17, 2.33, 2.07,0.01, -0.09, 1.00,33.32, 1.78, -35.81,-31.54, 0.63, -33.83,-0.01, -0.09, 1.00,0.02, -0.10, 1.00,3.925964,4.183746,0.9526092,0.9005941,0.07967925,1.574992,5.555975,MiddleDoor
0,7_25,11_53_42,5.479388,1,0,0,0,1.192894,InstructionPhase,A,0.48, 0.51,-0.20, 2.31, 2.07,-0.01, -0.10, 0.99,33.31, 1.68, -35.57,-31.57, 0.72, -34.31,-0.02, -0.09, 1.00,0.02, -0.10, 0.99,3.986954,4.171494,1,1,-0.07557205,1.500816,5.555975,MiddleDoor
0,7_25,11_53_42,5.490533,1,0,0,0,1.204039,InstructionPhase,A,0.48, 0.50,-0.20, 2.31, 2.07,-0.02, -0.10, 0.99,33.28, 1.73, -35.80,-31.57, 0.69, -34.25,-0.01, -0.08, 1.00,0.02, -0.10, 0.99,3.944183,4.142273,1,1,-0.1152364,1.492347,5.555975,MiddleDoor
0,7_25,11_53_42,5.501664,1,0,0,0,1.215169,InstructionPhase,A,0.48, 0.51,-0.21, 2.32, 2.07,-0.02, -0.10, 0.99,33.26, 1.73, -35.77,-31.58, 0.66, -34.17,-0.01, -0.08, 1.00,0.02, -0.10, 0.99,3.969086,4.133606,1,1,-0.1546151,1.524979,5.555975,MiddleDoor
0,7_25,11_53_42,5.512813,1,0,0,0,1.226318,InstructionPhase,A,0.49, 0.51,-0.20, 2.32, 2.07,-0.02, -0.09, 1.00,33.24, 1.80, -35.96,-31.59, 0.63, -34.08,-0.02, -0.09, 1.00,0.02, -0.09, 1.00,3.994934,4.081375,1,1,-0.1339567,1.561628,5.555975,MiddleDoor
0,7_25,11_53_42,5.523937,1,0,0,0,1.237443,InstructionPhase,A,0.49, 0.51,-0.19, 2.32, 2.07,0.00, -0.09, 1.00,33.23, 1.82, -36.00,-31.61, 0.62, -34.12,-0.02, -0.08, 1.00,0.00, -0.09, 1.00,3.958496,4.167709,1,1,-0.05361198,1.580139,5.555975,MiddleDoor
0,7_25,11_53_42,5.535067,1,0,0,0,1.248572,InstructionPhase,A,0.49, 0.50,-0.18, 2.32, 2.07,0.01, -0.10, 1.00,33.20, 1.82, -36.11,-31.61, 0.54, -33.83,-0.02, -0.09, 1.00,0.00, -0.10, 0.99,3.970795,4.153183,1,1,-0.01132566,1.539578,5.555975,MiddleDoor
0,7_25,11_53_42,5.54605,1,0,0,0,1.259555,InstructionPhase,A,0.49, 0.50,-0.17, 2.32, 2.07,0.01, -0.10, 1.00,33.19, 1.82, -36.14,-31.62, 0.53, -33.84,-0.03, -0.09, 1.00,-0.01, -0.10, 0.99,3.977844,4.245728,1,1,-0.0063283,1.541669,5.555975,MiddleDoor
0,7_25,11_53_42,5.558139,1,0,0,0,1.271645,InstructionPhase,A,0.49, 0.50,-0.17, 2.32, 2.07,0.01, -0.09, 1.00,33.18, 1.79, -36.06,-31.63, 0.53, -33.85,-0.03, -0.08, 1.00,0.00, -0.10, 0.99,3.945374,4.16835,1,1,-0.02599388,1.570587,5.555975,MiddleDoor
0,7_25,11_53_42,5.568267,1,0,0,0,1.281773,InstructionPhase,A,0.50, 0.50,-0.16, 2.32, 2.07,0.03, -0.09, 1.00,33.17, 1.74, -35.94,-31.64, 0.62, -34.17,-0.03, -0.09, 1.00,-0.01, -0.10, 0.99,3.97673,4.249115,1,1,0.03759947,1.574949,5.555975,MiddleDoor
0,7_25,11_53_42,5.579407,1,0,0,0,1.292912,InstructionPhase,A,0.50, 0.50,-0.16, 2.32, 2.06,0.03, -0.09, 1.00,33.15, 1.69, -35.82,-31.64, 0.60, -34.15,-0.04, -0.09, 0.99,-0.02, -0.10, 1.00,3.859146,4.190048,1,1,0.04882617,1.57383,5.555975,MiddleDoor
0,7_25,11_53_42,5.590634,1,0,0,0,1.30414,InstructionPhase,A,0.50, 0.50,-0.16, 2.33, 2.07,0.03, -0.08, 1.00,33.15, 1.69, -35.83,-31.65, 0.52, -33.86,-0.04, -0.08, 1.00,-0.01, -0.10, 1.00,3.980743,4.201752,1,1,0.03931285,1.642539,5.555975,MiddleDoor
0,7_25,11_53_42,5.601622,1,0,0,0,1.315127,InstructionPhase,A,0.50, 0.50,-0.15, 2.32, 2.07,0.03, -0.09, 1.00,33.13, 1.69, -35.85,-31.66, 0.60, -34.15,-0.04, -0.08, 1.00,-0.01, -0.10, 1.00,3.998917,4.193237,1,1,0.03140517,1.625446,5.555975,MiddleDoor
0,7_25,11_53_42,5.61287,1,0,0,0,1.326376,InstructionPhase,A,0.51, 0.50,-0.15, 2.32, 2.06,0.04, -0.09, 0.99,33.11, 1.71, -35.94,-31.66, 0.59, -34.11,-0.05, -0.09, 0.99,-0.01, -0.10, 0.99,3.936829,4.2117,1,1,0.04548743,1.60499,5.555975,MiddleDoor
0,7_25,11_53_42,5.623853,1,0,0,0,1.337358,InstructionPhase,A,0.51, 0.50,-0.16, 2.32, 2.06,0.03, -0.09, 0.99,33.09, 1.73, -35.99,-31.70, 0.56, -34.05,-0.04, -0.09, 1.00,-0.02, -0.10, 0.99,3.942932,4.289566,1,1,-0.007782221,1.600868,5.555975,MiddleDoor
0,7_25,11_53_42,5.634912,1,0,0,0,1.348418,InstructionPhase,A,0.51, 0.50,-0.15, 2.31, 2.06,0.04, -0.10, 0.99,33.07, 1.74, -36.02,-31.71, 0.56, -34.06,-0.05, -0.10, 0.99,-0.02, -0.10, 0.99,3.988342,4.316101,1,1,0.0199689,1.575681,5.555975,MiddleDoor
0,7_25,11_53_42,5.647212,1,0,0,0,1.360717,InstructionPhase,A,0.51, 0.50,-0.15, 2.31, 2.06,0.04, -0.11, 0.99,33.04, 1.76, -36.06,-31.74, 0.63, -34.34,-0.05, -0.11, 0.99,-0.03, -0.11, 0.99,3.881546,4.280701,1,1,-0.01179402,1.553739,5.555975,MiddleDoor
0,7_25,11_53_42,5.657182,1,0,0,0,1.370687,InstructionPhase,A,0.51, 0.50,-0.14, 2.32, 2.06,0.05, -0.10, 0.99,33.03, 1.74, -36.00,-31.73, 0.42, -33.64,-0.05, -0.09, 0.99,-0.03, -0.11, 0.99,4.0681,4.277557,1,1,0.02110419,1.61297,5.555975,MiddleDoor
0,7_25,11_53_42,5.668339,1,0,0,0,1.381845,InstructionPhase,A,0.50, 0.65,-0.14, 3.03, 1.77,0.05, -0.09, 0.99,33.01, 1.69, -35.88,-31.76, 0.60, -34.29,-0.05, -0.09, 0.99,-0.03, -0.10, 0.99,3.992081,4.286041,1,1,0.03055364,1.630469,5.555975,MiddleDoor
0,7_25,11_53_42,5.679324,1,0,0,0,1.392829,InstructionPhase,A,0.50, 0.64,-0.15, 3.02, 1.77,0.05, -0.10, 0.99,33.00, 1.65, -35.80,-31.77, 0.49, -33.88,-0.05, -0.10, 0.99,-0.03, -0.11, 0.99,3.9543,4.300934,1,1,-0.004792169,1.609009,5.555975,MiddleDoor
0,7_25,11_53_42,5.690493,1,0,0,0,1.403998,InstructionPhase,A,0.51, 0.64,-0.13, 3.02, 1.76,0.06, -0.10, 0.99,32.99, 1.64, -35.75,-31.78, 0.46, -33.80,-0.06, -0.10, 0.99,-0.04, -0.12, 0.99,3.952927,4.261826,1,1,0.06693313,1.587611,5.555975,MiddleDoor
0,7_25,11_53_42,5.702196,1,0,0,0,1.415702,InstructionPhase,A,0.51, 0.64,-0.13, 3.02, 1.76,0.06, -0.10, 0.99,32.98, 1.62, -35.70,-31.79, 0.46, -33.80,-0.06, -0.10, 0.99,-0.04, -0.10, 0.99,3.926392,4.283081,1,1,0.06485301,1.613011,5.555975,MiddleDoor
0,7_25,11_53_42,5.712629,1,0,0,0,1.426135,InstructionPhase,A,0.51, 0.65,-0.13, 3.06, 1.77,0.07, -0.06, 1.00,32.88, 1.70, -35.50,-31.79, 0.77, -34.30,-0.07, -0.06, 1.00,-0.03, -0.09, 1.00,4.037354,4.128922,1,1,0.1047383,1.838522,5.555975,MiddleDoor
0,7_25,11_53_42,5.723764,1,0,0,0,1.43727,InstructionPhase,A,0.51, 0.65,-0.14, 3.08, 1.77,0.06, -0.04, 1.00,32.88, 1.60, -34.80,-31.77, 0.76, -33.95,-0.08, -0.03, 1.00,-0.04, -0.05, 1.00,3.891251,4.235992,1,1,0.05385906,1.952894,5.555975,MiddleDoor
0,7_25,11_53_42,5.734851,1,0,0,0,1.448357,InstructionPhase,A,0.50, 0.65,-0.16, 3.09, 1.77,0.04, -0.03, 1.00,32.85, 1.83, -35.23,-31.73, 0.81, -33.89,-0.07, -0.02, 1.00,-0.03, -0.03, 1.00,4.096909,4.162567,1,1,-0.04883476,2.051338,5.555975,MiddleDoor
0,7_25,11_53_42,5.751199,1,0,0,0,1.464705,InstructionPhase,A,0.50, 0.66,-0.14, 3.11, 1.77,0.05, -0.02, 1.00,32.83, 1.84, -35.30,-31.72, 0.73, -33.58,-0.07, -0.01, 1.00,-0.04, -0.02, 1.00,4.04216,4.195969,1,1,0.04340325,2.134387,5.555975,MiddleDoor
0,7_25,11_53_42,5.762151,1,0,0,0,1.475657,InstructionPhase,A,0.50, 0.66,-0.14, 3.11, 1.77,0.05, -0.01, 1.00,32.84, 1.76, -35.15,-31.78, 0.93, -34.37,-0.06, -0.01, 1.00,-0.02, -0.02, 1.00,3.912003,4.158508,1,1,0.02359839,2.168112,5.555975,MiddleDoor
0,7_25,11_53_42,5.773348,1,0,0,0,1.486854,InstructionPhase,A,0.51, 0.65,-0.13, 3.11, 1.77,0.06, -0.01, 1.00,32.84, 1.77, -35.16,-31.79, 0.91, -34.30,-0.07, -0.01, 1.00,-0.02, -0.02, 1.00,3.96994,4.136581,1,1,0.1020729,2.18975,5.555975,MiddleDoor
0,7_25,11_53_42,5.78442,1,0,0,0,1.497926,InstructionPhase,A,0.51, 0.65,-0.12, 3.11, 1.77,0.07, -0.01, 1.00,32.84, 1.76, -35.16,-31.80, 0.88, -34.25,-0.07, -0.01, 1.00,-0.03, -0.03, 1.00,4.021088,4.129944,1,1,0.1545419,2.207229,5.555975,MiddleDoor
0,7_25,11_53_42,5.795816,1,0,0,0,1.509322,InstructionPhase,A,0.51, 0.65,-0.12, 3.11, 1.77,0.07, -0.01, 1.00,32.84, 1.76, -35.17,-31.80, 0.88, -34.24,-0.07, -0.01, 1.00,-0.03, -0.03, 1.00,4.015244,4.11586,1,1,0.1608592,2.221575,5.555975,MiddleDoor
0,7_25,11_53_42,5.806581,1,0,0,0,1.520086,InstructionPhase,A,0.51, 0.65,0.07, 3.11, 1.70,0.07, -0.01, 1.00,32.84, 1.76, -35.17,-31.82, 0.78, -33.94,-0.07, -0.01, 1.00,-0.03, -0.03, 1.00,3.96283,4.105743,1,1,0.3653584,2.22961,5.555975,MiddleDoor
0,7_25,11_53_43,5.82924,1,0,0,0,1.542746,InstructionPhase,A,0.50, 0.65,0.07, 3.11, 1.70,0.07, -0.02, 1.00,32.87, 1.74, -35.26,-31.81, 0.72, -33.87,-0.07, -0.02, 1.00,-0.04, -0.03, 1.00,3.975052,4.041748,1,1,0.3388343,2.233853,5.555975,MiddleDoor
0,7_25,11_53_43,5.839895,1,0,0,0,1.553401,InstructionPhase,A,0.51, 0.65,0.07, 3.10, 1.70,0.07, -0.03, 1.00,32.87, 1.76, -35.36,-31.80, 0.71, -33.89,-0.07, -0.03, 1.00,-0.05, -0.04, 1.00,3.937576,4.090332,1,1,0.383397,2.19105,5.555975,MiddleDoor
0,7_25,11_53_43,5.851087,1,0,0,0,1.564592,InstructionPhase,A,0.51, 0.64,0.08, 3.10, 1.70,0.08, -0.03, 1.00,32.88, 1.76, -35.37,-31.79, 0.73, -33.98,-0.08, -0.03, 1.00,-0.05, -0.03, 1.00,3.963196,4.15863,1,1,0.4397449,2.195348,5.555975,MiddleDoor
0,7_25,11_53_43,5.862054,1,0,0,0,1.57556,InstructionPhase,A,0.51, 0.64,0.08, 3.10, 1.70,0.07, -0.03, 1.00,32.88, 1.71, -35.29,-31.79, 0.77, -34.13,-0.08, -0.03, 1.00,-0.03, -0.05, 1.00,3.931793,4.021698,1,1,0.3978418,2.19506,5.555975,MiddleDoor
0,7_25,11_53_43,5.873186,1,0,0,0,1.586691,InstructionPhase,A,0.68, 0.51,0.78, 2.39, 1.70,0.06, -0.03, 1.00,32.89, 1.69, -35.28,-31.79, 0.77, -34.16,-0.07, -0.02, 1.00,-0.04, -0.05, 1.00,3.711395,4.012741,1,1,0.3478997,2.240441,5.555975,MiddleDoor
0,7_25,11_53_43,5.884327,1,0,0,0,1.597833,InstructionPhase,A,0.68, 0.50,0.79, 2.38, 1.70,0.07, -0.03, 1.00,32.89, 1.68, -35.28,-31.80, 0.77, -34.19,-0.08, -0.03, 1.00,-0.05, -0.06, 1.00,3.96637,4.167755,1,1,0.4095722,2.2204,5.555975,MiddleDoor
