SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus,TimeLookedAtObject
0,7_2,11_36_41,5.174717,1,0,0,1,0.3216538,InstructionPhase,0.54, 0.66,0.11, 3.21, 1.95,0.13, -0.07, 0.99,30.23, 1.57, -34.97,-33.67, 2.41, -39.57,0.03, -0.02, 1.00,0.07, -0.01, 1.00,3.233658,3.428589,1,1,-0.5288482,2.19946,5.200751,Int_Apt_02_Wall_02 (9),0
0,7_2,11_36_41,5.186675,1,0,0,1,0.3336115,InstructionPhase,0.54, 0.66,0.10, 3.21, 1.95,0.12, -0.06, 0.99,30.37, 1.52, -34.74,-33.56, 2.47, -39.69,0.04, -0.02, 1.00,0.08, -0.02, 1.00,3.355255,3.529999,1,1,-0.5745583,2.192942,5.200751,Int_Apt_02_Wall_02 (9),0.01364517
0,7_2,11_36_41,5.200781,1,0,0,1,0.3477173,InstructionPhase,0.54, 0.66,0.09, 3.21, 1.95,0.11, -0.06, 0.99,30.37, 1.57, -34.93,-33.62, 2.47, -39.73,0.05, -0.02, 1.00,0.08, -0.01, 1.00,3.243088,3.394821,1,1,-0.4467534,2.197913,5.200751,Int_Apt_02_Wall_02 (9),0.02753258
0,7_2,11_36_41,5.214645,1,0,0,1,0.3615813,InstructionPhase,0.54, 0.66,0.08, 3.21, 1.95,0.10, -0.06, 0.99,30.38, 1.59, -35.01,-33.61, 2.51, -39.90,0.05, -0.02, 1.00,0.08, -0.02, 1.00,3.094864,3.438507,1,1,-0.4571195,2.153409,5.200751,Int_Apt_02_Wall_02 (9),0.04044342
0,7_2,11_36_41,5.227136,1,0,0,1,0.3740726,InstructionPhase,0.53, 0.66,0.07, 3.22, 1.95,0.09, -0.05, 0.99,30.38, 1.59, -35.01,-33.61, 2.52, -39.92,0.05, -0.02, 1.00,0.08, -0.02, 1.00,3.281647,3.405136,1,1,-0.4563729,2.167464,5.200751,Int_Apt_02_Wall_02 (9),0.05249596
0,7_2,11_36_41,5.239246,1,0,0,1,0.3861828,InstructionPhase,0.53, 0.66,0.06, 3.22, 1.95,0.08, -0.05, 1.00,30.39, 1.57, -34.94,-33.62, 2.52, -39.91,0.04, -0.02, 1.00,0.08, -0.02, 1.00,3.244568,3.422714,1,1,-0.4349695,2.166423,5.200751,Int_Apt_02_Wall_02 (9),0.06585503
0,7_2,11_36_41,5.252395,1,0,0,1,0.3993311,InstructionPhase,0.53, 0.66,0.05, 3.22, 1.95,0.07, -0.05, 1.00,30.39, 1.55, -34.82,-33.62, 2.49, -39.84,0.04, -0.02, 1.00,0.08, -0.02, 1.00,3.287247,3.426346,1,1,-0.4690963,2.171564,5.200751,Int_Apt_02_Wall_02 (9),0.07902145
0,7_2,11_36_41,5.265942,1,0,0,1,0.4128785,InstructionPhase,0.53, 0.66,0.04, 3.22, 1.96,0.06, -0.05, 1.00,30.39, 1.54, -34.78,-33.63, 2.47, -39.78,0.04, -0.02, 1.00,0.08, -0.02, 1.00,3.289627,3.443298,1,1,-0.4846334,2.170522,5.200751,Int_Apt_02_Wall_02 (9),0.09200478
0,7_2,11_36_41,5.278885,1,0,0,1,0.4258213,InstructionPhase,0.53, 0.66,0.04, 3.22, 1.96,0.06, -0.05, 1.00,30.39, 1.54, -34.77,-33.63, 2.46, -39.74,0.04, -0.02, 1.00,0.08, -0.02, 1.00,3.289734,3.453384,1,1,-0.5383967,2.16706,5.200751,Int_Apt_02_Wall_02 (9),0.104887
0,7_2,11_36_41,5.291761,1,0,0,1,0.4386973,InstructionPhase,0.52, 0.66,0.03, 3.23, 1.96,0.05, -0.04, 1.00,30.39, 1.54, -34.77,-33.63, 2.47, -39.74,0.04, -0.02, 1.00,0.08, -0.02, 1.00,3.294586,3.45079,1,1,-0.5462941,2.164566,5.200751,Int_Apt_02_Wall_02 (9),0.1180038
0,7_2,11_36_41,5.305189,1,0,0,1,0.4521255,InstructionPhase,0.52, 0.66,0.02, 3.23, 1.96,0.04, -0.04, 1.00,30.39, 1.54, -34.76,-33.63, 2.47, -39.73,0.04, -0.02, 1.00,0.08, -0.02, 1.00,3.2948,3.446915,1,1,-0.5183617,2.16136,5.200751,Int_Apt_02_Wall_02 (9),0.1306381
0,7_2,11_36_41,5.317651,1,0,0,1,0.4645877,InstructionPhase,0.52, 0.66,0.02, 3.23, 1.96,0.03, -0.04, 1.00,30.38, 1.54, -34.76,-33.63, 2.46, -39.73,0.04, -0.02, 1.00,0.08, -0.02, 1.00,3.294662,3.447388,1,1,-0.5055003,2.161567,5.200751,Int_Apt_02_Wall_02 (9),0.1436405
0,7_2,11_36_41,5.330235,1,0,0,1,0.4771719,InstructionPhase,0.52, 0.66,0.01, 3.23, 1.96,0.03, -0.04, 1.00,30.38, 1.54, -34.76,-33.63, 2.46, -39.72,0.04, -0.02, 1.00,0.08, -0.02, 1.00,3.289749,3.445084,1,1,-0.5119954,2.16178,5.200751,Int_Apt_02_Wall_02 (9),0.1558075
0,7_2,11_36_41,5.342873,1,0,0,1,0.4898095,InstructionPhase,0.52, 0.66,0.00, 3.23, 1.96,0.02, -0.04, 1.00,30.38, 1.54, -34.77,-33.63, 2.46, -39.72,0.04, -0.02, 1.00,0.09, -0.02, 1.00,3.297028,3.44014,1,1,-0.5234788,2.164607,5.200751,Int_Apt_02_Wall_02 (9),0.1686764
0,7_2,11_36_41,5.355606,1,0,0,1,0.502542,InstructionPhase,0.52, 0.66,0.00, 3.23, 1.96,0.02, -0.04, 1.00,30.38, 1.54, -34.77,-33.63, 2.46, -39.71,0.04, -0.02, 1.00,0.09, -0.02, 1.00,3.299744,3.440659,1,1,-0.5260343,2.165668,5.200751,Int_Apt_02_Wall_02 (9),0.1818256
0,7_2,11_36_41,5.36856,1,0,0,1,0.5154963,InstructionPhase,0.52, 0.66,-0.01, 3.23, 1.96,0.01, -0.04, 1.00,30.38, 1.54, -34.77,-33.63, 2.45, -39.66,0.04, -0.02, 1.00,0.09, -0.02, 1.00,3.297745,3.431946,1,1,-0.5172981,2.16393,5.200751,Int_Apt_02_Wall_02 (9),0.193821
0,7_2,11_36_41,5.380572,1,0,0,1,0.5275083,InstructionPhase,0.51, 0.66,-0.01, 3.24, 1.96,0.01, -0.04, 1.00,30.38, 1.54, -34.77,-33.63, 2.42, -39.57,0.04, -0.02, 1.00,0.09, -0.02, 1.00,3.297562,3.436295,1,1,-0.5011342,2.16691,5.200751,Int_Apt_02_Wall_02 (9),0.2056904
0,7_2,11_36_41,5.39247,1,0,0,1,0.5394068,InstructionPhase,0.51, 0.66,-0.02, 3.24, 1.96,0.00, -0.03, 1.00,30.38, 1.54, -34.79,-33.63, 2.42, -39.57,0.04, -0.02, 1.00,0.09, -0.02, 1.00,3.296158,3.435043,1,1,-0.4815137,2.170218,5.200751,Int_Apt_02_Wall_02 (9),0.2176819
0,7_2,11_36_41,5.404297,1,0,0,1,0.5512338,InstructionPhase,0.51, 0.66,-0.02, 3.24, 1.96,0.00, -0.03, 1.00,30.38, 1.55, -34.79,-33.63, 2.42, -39.56,0.04, -0.02, 1.00,0.09, -0.02, 1.00,3.292755,3.421585,1,1,-0.4745337,2.169087,5.200751,Int_Apt_02_Wall_02 (9),0.230238
0,7_2,11_36_41,5.417117,1,0,0,1,0.5640535,InstructionPhase,0.51, 0.66,-0.02, 3.24, 1.96,0.00, -0.03, 1.00,30.38, 1.55, -34.81,-33.63, 2.41, -39.55,0.04, -0.02, 1.00,0.09, -0.02, 1.00,3.272079,3.422134,1,1,-0.4784338,2.171725,5.200751,Int_Apt_02_Wall_02 (9),0.2426071
0,7_2,11_36_41,5.429344,1,0,0,1,0.5762806,InstructionPhase,0.51, 0.66,-0.03, 3.24, 1.96,-0.01, -0.03, 1.00,30.38, 1.55, -34.81,-33.63, 2.40, -39.54,0.04, -0.02, 1.00,0.09, -0.02, 1.00,3.271988,3.436478,1,1,-0.4906511,2.173116,5.200751,Int_Apt_02_Wall_02 (9),0.2551155
0,7_2,11_36_41,5.442242,1,0,0,1,0.5891781,InstructionPhase,0.51, 0.66,-0.03, 3.24, 1.96,-0.01, -0.03, 1.00,30.45, 1.63, -35.29,-33.54, 2.34, -39.51,0.06, -0.03, 1.00,0.10, -0.02, 0.99,3.118301,3.349289,1,1,-0.6702046,2.175439,5.200751,Int_Apt_02_Wall_02 (9),0.2686024
0,7_2,11_36_41,5.455441,1,0,0,1,0.6023769,InstructionPhase,0.51, 0.66,-0.04, 3.24, 1.96,-0.02, -0.03, 1.00,30.61, 1.77, -35.79,-33.38, 2.37, -39.66,0.08, -0.04, 1.00,0.13, -0.04, 0.99,3.133026,3.339813,1,1,-0.6930263,2.161777,4.176849,Int_Apt_02_Corner_01 (11),0
0,7_2,11_36_41,5.467407,1,0,0,1,0.6143436,InstructionPhase,0.51, 0.66,-0.05, 3.24, 1.96,-0.03, -0.03, 1.00,30.72, 1.79, -35.87,-33.24, 2.36, -39.71,0.09, -0.04, 0.99,0.14, -0.04, 0.99,3.1427,3.414627,1,1,-0.6930262,2.203702,3.945713,Int_Apt_02_Corner_01 (11),0.01197624
0,7_2,11_36_41,5.479532,1,0,0,1,0.6264687,InstructionPhase,0.50, 0.66,-0.05, 3.24, 1.96,-0.03, -0.03, 1.00,30.71, 1.78, -35.88,-33.26, 2.33, -39.61,0.10, -0.04, 0.99,0.14, -0.04, 0.99,3.125183,3.302338,1,1,-0.6930262,2.204138,3.930027,Int_Apt_02_Corner_01 (11),0.02565384
