SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,6_16,10_27_47,4.316932,1,0,0,0,0.2160878,0.57, 0.95,-0.01, 2.09, 1.10,0.04, -0.01, 1.00,33.07, 3.75, -44.13,-31.38, 3.04, -41.72,-0.05, -0.03, 1.00,-0.03, -0.01, 1.00,5.178696,5.116867,1,1,-0.3493792,0.06003,7.445092,Floor
0,6_16,10_27_47,4.330567,1,0,0,0,0.229723,0.57, 0.95,-0.01, 2.09, 1.10,0.03, -0.01, 1.00,33.08, 3.73, -44.07,-31.38, 3.04, -41.74,-0.05, -0.02, 1.00,-0.03, -0.01, 1.00,5.181793,5.132782,1,1,-0.3552799,0.06003,7.482139,Floor
0,6_16,10_27_47,4.341089,1,0,0,0,0.2402449,0.57, 0.95,-0.01, 2.09, 1.10,0.03, -0.01, 1.00,33.08, 3.72, -44.04,-31.38, 3.04, -41.76,-0.05, -0.02, 1.00,-0.03, -0.01, 1.00,5.199341,5.126923,1,1,-0.3531434,0.06003,7.501866,Floor
0,6_16,10_27_47,4.351946,1,0,0,0,0.251102,0.57, 0.95,-0.01, 2.09, 1.10,0.03, -0.01, 1.00,33.08, 3.71, -44.01,-31.38, 3.04, -41.78,-0.05, -0.03, 1.00,-0.03, -0.01, 1.00,5.199509,5.126541,1,1,-0.350721,0.06003,7.49616,Floor
0,6_16,10_27_47,4.362832,1,0,0,0,0.2619877,0.57, 0.95,-0.01, 2.09, 1.10,0.03, -0.01, 1.00,33.08, 3.71, -44.01,-31.38, 3.04, -41.83,-0.05, -0.03, 1.00,-0.03, -0.01, 1.00,5.198532,5.130173,1,1,-0.3442325,0.06003,7.488098,Floor
0,6_16,10_27_47,4.374174,1,0,0,0,0.2733302,0.57, 0.95,-0.01, 2.09, 1.10,0.03, -0.01, 1.00,33.08, 3.71, -44.01,-31.38, 3.04, -41.83,-0.05, -0.03, 1.00,-0.03, -0.01, 1.00,5.205643,5.129562,1,1,-0.337103,0.06003,7.369893,Floor
0,6_16,10_27_47,4.384935,1,0,0,0,0.284091,0.57, 0.95,-0.01, 2.09, 1.10,0.03, -0.01, 1.00,33.09, 3.71, -44.00,-31.39, 3.04, -41.83,-0.05, -0.03, 1.00,-0.03, -0.01, 1.00,5.212067,5.131821,1,1,-0.3264937,0.06003,7.289883,Floor
0,6_16,10_27_47,4.397625,1,0,0,0,0.2967811,0.57, 0.95,-0.01, 2.09, 1.10,0.03, -0.01, 1.00,33.09, 3.69, -43.96,-31.39, 3.05, -41.85,-0.05, -0.03, 1.00,-0.03, -0.01, 1.00,5.21936,5.130493,1,1,-0.307989,0.06003,7.20757,Floor
0,6_16,10_27_47,4.408957,1,0,0,0,0.3081131,0.57, 0.95,-0.01, 2.09, 1.10,0.03, -0.01, 1.00,33.10, 3.69, -43.95,-31.39, 3.05, -41.86,-0.05, -0.03, 1.00,-0.03, -0.01, 1.00,5.22937,5.130569,1,1,-0.3081671,0.06003,7.229417,Floor
0,6_16,10_27_47,4.420752,1,0,0,0,0.3199077,0.57, 0.95,-0.01, 2.09, 1.10,0.03, -0.01, 1.00,33.10, 3.69, -43.95,-31.39, 3.05, -41.86,-0.04, -0.03, 1.00,-0.03, -0.01, 1.00,5.237885,5.143997,1,1,-0.3236444,0.06003,7.216789,Floor
0,6_16,10_27_47,4.435189,1,0,0,0,0.3343453,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.02, 1.00,33.10, 3.71, -44.00,-31.39, 3.05, -41.86,-0.04, -0.03, 1.00,-0.03, -0.01, 1.00,5.235916,5.156052,1,1,-0.3232155,0.06003,7.21868,Floor
0,6_16,10_27_47,4.449276,1,0,0,0,0.3484321,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.02, 1.00,33.10, 3.71, -44.00,-31.39, 3.05, -41.85,-0.04, -0.04, 1.00,-0.03, -0.01, 1.00,5.236496,5.169189,1,1,-0.3249514,0.06003,7.265148,Floor
0,6_16,10_27_47,4.461542,1,0,0,0,0.3606982,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.02, 1.00,33.10, 3.61, -43.72,-31.39, 3.05, -41.85,-0.04, -0.04, 1.00,-0.03, -0.01, 1.00,5.278961,5.169113,1,1,-0.3317784,0.06003,7.416375,Floor
0,6_16,10_27_47,4.475166,1,0,0,0,0.3743219,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.02, 1.00,33.11, 3.51, -43.50,-31.39, 3.10, -42.11,-0.04, -0.04, 1.00,-0.03, -0.02, 1.00,5.363846,5.078796,1,1,-0.3172858,0.06003,7.077125,Floor
0,6_16,10_27_47,4.486526,1,0,0,0,0.3856826,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.02, 1.00,33.11, 3.51, -43.56,-31.39, 3.07, -42.05,-0.04, -0.03, 1.00,-0.03, -0.02, 1.00,5.331238,5.216797,1,1,-0.3343346,0.06003,7.285834,Floor
0,6_16,10_27_47,4.500942,1,0,0,0,0.4000978,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.02, 1.00,33.11, 3.51, -43.57,-31.39, 3.07, -42.04,-0.04, -0.03, 1.00,-0.03, -0.02, 1.00,5.297897,5.217346,1,1,-0.3381642,0.06003,7.245173,Floor
0,6_16,10_27_47,4.513518,1,0,0,0,0.412674,0.57, 0.94,-0.01, 2.09, 1.10,0.03, -0.02, 1.00,33.11, 3.51, -43.59,-31.39, 3.06, -42.04,-0.04, -0.03, 1.00,-0.03, -0.02, 1.00,5.308044,5.215958,1,1,-0.3323521,0.06003,7.21995,Floor
