SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,xPos,yPos,zPos,xRot,yRot,zRot
0,7_2,10_11_18,65.27816,2,0,2,1,0.1680908,InterTrial,-0.2130079,2.398054,-0.2995788,357.0044,2.272432,0.1597885,
0,7_2,10_11_18,65.2915,2,0,2,1,0.1814346,InterTrial,-0.2130026,2.398067,-0.2995705,357.0237,2.25649,0.1549925,
0,7_2,10_11_18,65.30403,2,0,2,1,0.1939621,InterTrial,-0.212993,2.398036,-0.299598,357.0505,2.237519,0.1565459,
0,7_2,10_11_18,65.32507,2,0,2,1,0.215004,InterTrial,-0.2130706,2.397952,-0.2995536,357.0713,2.23719,0.1568678,
0,7_2,10_11_18,65.34462,2,0,2,1,0.2345505,InterTrial,-0.2130949,2.397817,-0.2995635,357.1198,2.218835,0.1773554,
0,7_2,10_11_18,65.35766,2,0,2,1,0.2475891,InterTrial,-0.2130818,2.397679,-0.299673,357.1601,2.197096,0.1666622,
0,7_2,10_11_18,65.37301,2,0,2,1,0.2629395,InterTrial,-0.2130224,2.397605,-0.299642,357.1979,2.197206,0.1719847,
0,7_2,10_11_18,65.38638,2,0,2,1,0.2763138,InterTrial,-0.2130322,2.397548,-0.2996507,357.2215,2.192987,0.1644896,
0,7_2,10_11_18,65.40245,2,0,2,1,0.2923813,InterTrial,-0.2130687,2.397469,-0.2996639,357.2631,2.18309,0.1578421,
0,7_2,10_11_18,65.41549,2,0,2,1,0.3054199,InterTrial,-0.2130473,2.397466,-0.2997382,357.2607,2.184509,0.1538893,
0,7_2,10_11_18,65.4286,2,0,2,1,0.3185349,InterTrial,-0.2130153,2.397481,-0.2997442,357.261,2.176008,0.1543799,
0,7_2,10_11_18,65.45068,2,0,2,1,0.3406143,InterTrial,-0.2129596,2.397555,-0.2997088,357.2468,2.161297,0.1447084,
0,7_2,10_11_18,65.46858,2,0,2,1,0.3585129,InterTrial,-0.212976,2.397579,-0.299621,357.2368,2.144665,0.1399202,
0,7_2,10_11_18,65.49207,2,0,2,1,0.3819962,InterTrial,-0.2130551,2.397511,-0.2996067,357.2497,2.121909,0.1637825,
0,7_2,10_11_18,65.5069,2,0,2,1,0.3968353,InterTrial,-0.2131064,2.397514,-0.2996223,357.2646,2.1113,0.1757814,
0,7_2,10_11_18,65.52032,2,0,2,1,0.4102554,InterTrial,-0.2130888,2.397418,-0.2996786,357.2765,2.090759,0.1852594,
0,7_2,10_11_18,65.53574,2,0,2,1,0.4256668,InterTrial,-0.213166,2.397451,-0.2997454,357.3187,2.060324,0.2063285,
0,7_2,10_11_18,65.55016,2,0,2,1,0.440094,InterTrial,-0.2131939,2.397425,-0.2997826,357.3244,2.047506,0.2185284,
0,7_2,10_11_18,65.56483,2,0,2,1,0.4547577,InterTrial,-0.2132472,2.397376,-0.2998177,357.3301,2.030154,0.2314629,
0,7_2,10_11_18,65.58609,2,0,2,1,0.4760208,InterTrial,-0.2132654,2.397345,-0.2998711,357.3345,1.986572,0.2442997,
0,7_2,10_11_18,65.60457,2,0,2,1,0.4944992,InterTrial,-0.213352,2.397373,-0.2998691,357.3425,1.937907,0.2647738,
0,7_2,10_11_18,65.61682,2,0,2,1,0.506752,InterTrial,-0.2133969,2.39737,-0.2998817,357.3293,1.90925,0.2763409,
0,7_2,10_11_18,65.63131,2,0,2,1,0.5212402,InterTrial,-0.2133821,2.397439,-0.2999489,357.3326,1.877901,0.2868738,
0,7_2,10_11_18,65.64699,2,0,2,1,0.5369186,InterTrial,-0.2134707,2.397481,-0.2999587,357.3345,1.814148,0.3065964,
0,7_2,10_11_19,65.66368,2,0,2,1,0.5536118,InterTrial,-0.213524,2.397473,-0.2999406,357.3335,1.775831,0.3009128,
0,7_2,10_11_19,65.67732,2,0,2,1,0.5672531,InterTrial,-0.2135632,2.397489,-0.2999194,357.3307,1.744975,0.2943109,
0,7_2,10_11_19,65.69038,2,0,2,1,0.5803146,InterTrial,-0.2136594,2.397514,-0.2998299,357.3384,1.677557,0.2792262,
0,7_2,10_11_19,65.71149,2,0,2,1,0.6014252,InterTrial,-0.2137774,2.397424,-0.299615,357.3564,1.644992,0.2639739,
0,7_2,10_11_19,65.72762,2,0,2,1,0.6175537,InterTrial,-0.2138526,2.397388,-0.2994609,357.3845,1.577868,0.2671595,
0,7_2,10_11_19,65.74138,2,0,2,1,0.6313095,InterTrial,-0.2139475,2.397323,-0.2993586,357.4053,1.543819,0.2577185,
0,7_2,10_11_19,65.7569,2,0,2,1,0.6468277,InterTrial,-0.214088,2.397188,-0.2991756,357.4479,1.478757,0.2729427,
0,7_2,10_11_19,65.76974,2,0,2,1,0.659668,InterTrial,-0.2140948,2.397108,-0.2991239,357.4889,1.457437,0.2815627,
0,7_2,10_11_19,65.7871,2,0,2,1,0.6770325,InterTrial,-0.2141287,2.397004,-0.2991711,357.5259,1.434258,0.2880497,
0,7_2,10_11_19,65.80125,2,0,2,1,0.691185,InterTrial,-0.2141486,2.396863,-0.299091,357.5952,1.385261,0.298965,
0,7_2,10_11_19,65.81421,2,0,2,1,0.7041397,InterTrial,-0.214186,2.396798,-0.2990398,357.6316,1.363587,0.2988666,
0,7_2,10_11_19,65.83592,2,0,2,1,0.725853,InterTrial,-0.214178,2.396738,-0.2989445,357.6482,1.350313,0.2940041,
0,7_2,10_11_19,65.85204,2,0,2,1,0.7419739,InterTrial,-0.2142875,2.396618,-0.2988465,357.6813,1.325081,0.2835678,
0,7_2,10_11_19,65.86447,2,0,2,1,0.7544022,InterTrial,-0.2142928,2.396588,-0.2987852,357.6925,1.309361,0.2762052,
0,7_2,10_11_19,65.87988,2,0,2,1,0.7698135,InterTrial,-0.2143431,2.396527,-0.2987804,357.7032,1.28694,0.2675998,
0,7_2,10_11_19,65.89291,2,0,2,1,0.7828445,InterTrial,-0.2142098,2.396558,-0.2987722,357.7198,1.271914,0.2713053,
0,7_2,10_11_19,65.90828,2,0,2,1,0.7982101,InterTrial,-0.2142217,2.396554,-0.2987008,357.7244,1.277344,0.2830122,
0,7_2,10_11_19,65.92069,2,0,2,1,0.8106232,InterTrial,-0.2142406,2.396522,-0.2985796,357.7321,1.273134,0.288433,
0,7_2,10_11_19,65.93495,2,0,2,1,0.8248825,InterTrial,-0.2143188,2.39649,-0.2985155,357.7393,1.27263,0.3124939,
0,7_2,10_11_19,65.9556,2,0,2,1,0.8455276,InterTrial,-0.2143471,2.396515,-0.298481,357.722,1.276011,0.3121159,
0,7_2,10_11_19,65.97297,2,0,2,1,0.8628998,InterTrial,-0.214479,2.396533,-0.2984681,357.7195,1.277414,0.317191,
0,7_2,10_11_19,65.98662,2,0,2,1,0.8765488,InterTrial,-0.2145314,2.39657,-0.2984589,357.7183,1.287847,0.3165092,
0,7_2,10_11_19,66.00175,2,0,2,1,0.8916855,InterTrial,-0.2146411,2.396578,-0.2983863,357.7128,1.288136,0.3296673,
0,7_2,10_11_19,66.01669,2,0,2,1,0.9066238,InterTrial,-0.2146785,2.396571,-0.2983556,357.7195,1.272074,0.3367625,
0,7_2,10_11_19,66.03247,2,0,2,1,0.9224014,InterTrial,-0.214733,2.39651,-0.2983481,357.715,1.260962,0.3537854,
0,7_2,10_11_19,66.04529,2,0,2,1,0.9352188,InterTrial,-0.2148503,2.396515,-0.298313,357.7264,1.234863,0.3779132,
0,7_2,10_11_19,66.06011,2,0,2,1,0.9500427,InterTrial,-0.2149101,2.396504,-0.29841,357.7088,1.199084,0.3800956,
0,7_2,10_11_19,66.08131,2,0,2,1,0.9712448,InterTrial,-0.2149178,2.396541,-0.298418,357.7111,1.161715,0.3870496,
0,7_2,10_11_19,66.09779,2,0,2,1,0.9877243,InterTrial,-0.2150156,2.396601,-0.2983516,357.707,1.10208,0.3910093,
0,7_2,10_11_19,66.11075,2,0,2,1,1.000679,InterTrial,-0.215064,2.396589,-0.2983416,357.697,1.063198,0.3873949,
0,7_2,10_11_19,66.12483,2,0,2,1,1.014763,InterTrial,-0.2151577,2.396572,-0.2982693,357.6876,1.009485,0.3758111,
0,7_2,10_11_19,66.13885,2,0,2,1,1.028778,InterTrial,-0.2151666,2.396551,-0.2982772,357.6926,1.002335,0.3749186,
0,7_2,10_11_19,66.15627,2,0,2,1,1.046204,InterTrial,-0.2152619,2.396496,-0.2981986,357.7107,0.9490692,0.3949906,
0,7_2,10_11_19,66.16965,2,0,2,1,1.059586,InterTrial,-0.2154219,2.396455,-0.2982471,357.7299,0.925498,0.4200377,
0,7_2,10_11_19,66.18363,2,0,2,1,1.073563,InterTrial,-0.2155098,2.396467,-0.2982208,357.7505,0.8949382,0.4411821,
0,7_2,10_11_19,66.20418,2,0,2,1,1.094109,InterTrial,-0.2156938,2.396381,-0.2982352,357.7796,0.8550811,0.48877,
0,7_2,10_11_19,66.22374,2,0,2,1,1.11367,InterTrial,-0.2158523,2.396329,-0.2982892,357.7919,0.8071275,0.5299287,
0,7_2,10_11_19,66.23779,2,0,2,1,1.127716,InterTrial,-0.215904,2.396282,-0.2983589,357.7894,0.7915767,0.5324721,
0,7_2,10_11_19,66.2542,2,0,2,1,1.144135,InterTrial,-0.2159208,2.396274,-0.2983321,357.7741,0.7666261,0.5389109,
0,7_2,10_11_19,66.26713,2,0,2,1,1.157059,InterTrial,-0.2159866,2.396196,-0.2983291,357.776,0.7209651,0.5434051,
0,7_2,10_11_19,66.284,2,0,2,1,1.173927,InterTrial,-0.2159606,2.396173,-0.2983186,357.7756,0.6992703,0.5464606,
0,7_2,10_11_19,66.29749,2,0,2,1,1.187424,InterTrial,-0.2159328,2.396203,-0.2982282,357.7736,0.6779931,0.5563834,
0,7_2,10_11_19,66.31083,2,0,2,1,1.20076,InterTrial,-0.2159786,2.396182,-0.2981833,357.7696,0.6590829,0.5551061,
0,7_2,10_11_19,66.33212,2,0,2,1,1.222054,InterTrial,-0.2159905,2.396197,-0.298133,357.7623,0.6095914,0.5671191,
0,7_2,10_11_19,66.3482,2,0,2,1,1.238129,InterTrial,-0.2160668,2.396197,-0.2980851,357.7481,0.5595949,0.5640131,
0,7_2,10_11_19,66.36111,2,0,2,1,1.251045,InterTrial,-0.2161117,2.396223,-0.2980086,357.7537,0.5312393,0.5674185,
0,7_2,10_11_19,66.3762,2,0,2,1,1.266129,InterTrial,-0.2161542,2.396239,-0.2980028,357.7646,0.5089143,0.5638464,
0,7_2,10_11_19,66.39095,2,0,2,1,1.280884,InterTrial,-0.2162291,2.39624,-0.2979136,357.7495,0.4500882,0.5673214,
0,7_2,10_11_19,66.407,2,0,2,1,1.296928,InterTrial,-0.2162273,2.396224,-0.2978579,357.7645,0.4167069,0.565698,
0,7_2,10_11_19,66.41998,2,0,2,1,1.309906,InterTrial,-0.2162051,2.396169,-0.2977766,357.7678,0.3877568,0.5784571,
0,7_2,10_11_19,66.43372,2,0,2,1,1.323654,InterTrial,-0.2162504,2.396138,-0.2976402,357.7805,0.3476336,0.5729868,
0,7_2,10_11_19,66.45669,2,0,2,1,1.346619,InterTrial,-0.2163405,2.39608,-0.2976136,357.7906,0.3387326,0.573446,
0,7_2,10_11_19,66.47257,2,0,2,1,1.362503,InterTrial,-0.216361,2.39606,-0.2975244,357.7976,0.3119556,0.5669657,
0,7_2,10_11_19,66.49571,2,0,2,1,1.385643,InterTrial,-0.2164139,2.396116,-0.2974728,357.7999,0.3009428,0.5790817,
0,7_2,10_11_19,66.51097,2,0,2,1,1.400902,InterTrial,-0.2164298,2.396086,-0.2973736,357.7864,0.2917526,0.5882393,
0,7_2,10_11_19,66.52405,2,0,2,1,1.413979,InterTrial,-0.2164445,2.396112,-0.2973137,357.7953,0.282598,0.5961993,
0,7_2,10_11_19,66.53898,2,0,2,1,1.428909,InterTrial,-0.2165118,2.396105,-0.297295,357.7908,0.2759954,0.579587,
0,7_2,10_11_19,66.55183,2,0,2,1,1.441765,InterTrial,-0.2164915,2.396121,-0.2972644,357.7935,0.2800652,0.5651483,
0,7_2,10_11_19,66.56555,2,0,2,1,1.455482,InterTrial,-0.2164538,2.396129,-0.2972319,357.789,0.2800724,0.5355189,
0,7_2,10_11_19,66.58464,2,0,2,1,1.474571,InterTrial,-0.2164224,2.396121,-0.2971206,357.8102,0.3019163,0.4964812,
0,7_2,10_11_19,66.60423,2,0,2,1,1.494164,InterTrial,-0.2164261,2.396104,-0.2970651,357.8121,0.3303188,0.4662471,
0,7_2,10_11_19,66.61736,2,0,2,1,1.507294,InterTrial,-0.2163059,2.396148,-0.2970436,357.8086,0.3425545,0.457603,
0,7_2,10_11_19,66.63406,2,0,2,1,1.523987,InterTrial,-0.2162931,2.396155,-0.2970058,357.811,0.3682947,0.4484096,
0,7_2,10_11_19,66.64787,2,0,2,1,1.537804,InterTrial,-0.2162986,2.396155,-0.2969801,357.8001,0.3780433,0.4679165,
0,7_2,10_11_20,66.66317,2,0,2,1,1.553101,InterTrial,-0.2163857,2.396071,-0.2969041,357.7863,0.3761456,0.4833384,
0,7_2,10_11_20,66.67731,2,0,2,1,1.567238,InterTrial,-0.2164226,2.396051,-0.296943,357.7852,0.379939,0.4923638,
0,7_2,10_11_20,66.69158,2,0,2,1,1.581512,InterTrial,-0.2164507,2.396043,-0.2968683,357.7846,0.3856207,0.499101,
0,7_2,10_11_20,66.71078,2,0,2,1,1.600708,InterTrial,-0.2164286,2.395992,-0.2968137,357.7976,0.361946,0.4998232,
0,7_2,10_11_20,66.72912,2,0,2,1,1.619049,InterTrial,-0.2164739,2.395989,-0.2967501,357.8204,0.3483644,0.5041503,
0,7_2,10_11_20,66.74328,2,0,2,1,1.633209,InterTrial,-0.2164813,2.396013,-0.2967521,357.8148,0.340214,0.5014917,
0,7_2,10_11_20,66.75929,2,0,2,1,1.649223,InterTrial,-0.216549,2.396043,-0.2966661,357.8253,0.3130343,0.5094504,
0,7_2,10_11_20,66.77274,2,0,2,1,1.662666,InterTrial,-0.2165961,2.396109,-0.2965811,357.8257,0.2980478,0.505224,
0,7_2,10_11_20,66.78751,2,0,2,1,1.677444,InterTrial,-0.2166164,2.396106,-0.296537,357.8023,0.290318,0.5096827,
0,7_2,10_11_20,66.80117,2,0,2,1,1.691101,InterTrial,-0.2165954,2.39612,-0.2965369,357.7915,0.2698492,0.5195463,
0,7_2,10_11_20,66.81524,2,0,2,1,1.70517,InterTrial,-0.2165902,2.396164,-0.2964855,357.7835,0.2564502,0.5382508,
0,7_2,10_11_20,66.83606,2,0,2,1,1.72599,InterTrial,-0.2166098,2.396162,-0.2964795,357.7884,0.2478869,0.5618378,
0,7_2,10_11_20,66.85342,2,0,2,1,1.743347,InterTrial,-0.2165715,2.396167,-0.2964712,357.7914,0.2340412,0.5799751,
0,7_2,10_11_20,66.86633,2,0,2,1,1.756264,InterTrial,-0.2165846,2.396153,-0.2964775,357.7969,0.2239193,0.5952531,
0,7_2,10_11_20,66.88051,2,0,2,1,1.770439,InterTrial,-0.2165937,2.396158,-0.2964922,357.8035,0.2154326,0.6065772,
0,7_2,10_11_20,66.89317,2,0,2,1,1.783104,InterTrial,-0.2166409,2.396178,-0.2964481,357.7967,0.2080871,0.6101053,
0,7_2,10_11_20,66.90974,2,0,2,1,1.799675,InterTrial,-0.2166812,2.396222,-0.2964693,357.7939,0.2019582,0.6203356,
0,7_2,10_11_20,66.92348,2,0,2,1,1.813408,InterTrial,-0.2168256,2.3962,-0.2965593,357.7762,0.1951489,0.6374664,
0,7_2,10_11_20,66.9379,2,0,2,1,1.827835,InterTrial,-0.216887,2.396244,-0.2965717,357.7598,0.1833618,0.6527702,
0,7_2,10_11_20,66.95973,2,0,2,1,1.849663,InterTrial,-0.2169828,2.396222,-0.2966514,357.7346,0.1716642,0.6562973,
0,7_2,10_11_20,66.97769,2,0,2,1,1.867622,InterTrial,-0.2170397,2.396285,-0.2966498,357.734,0.1711956,0.6586853,
0,7_2,10_11_20,66.99074,2,0,2,1,1.880669,InterTrial,-0.217098,2.39634,-0.2966712,357.6991,0.1539083,0.6404035,
0,7_2,10_11_20,67.00597,2,0,2,1,1.895905,InterTrial,-0.2171007,2.39632,-0.2966667,357.6929,0.1677664,0.6294564,
0,7_2,10_11_20,67.01826,2,0,2,1,1.908195,InterTrial,-0.2171053,2.396373,-0.2967455,357.6924,0.1688779,0.6341338,
0,7_2,10_11_20,67.0333,2,0,2,1,1.923233,InterTrial,-0.2171541,2.396359,-0.2967586,357.7013,0.1624314,0.6351244,
0,7_2,10_11_20,67.04569,2,0,2,1,1.935623,InterTrial,-0.2171353,2.396321,-0.2967631,357.7191,0.1597051,0.654191,
0,7_2,10_11_20,67.05875,2,0,2,1,1.948685,InterTrial,-0.2171503,2.396354,-0.2966679,357.7307,0.1629127,0.6705878,
0,7_2,10_11_20,67.07874,2,0,2,1,1.968674,InterTrial,-0.2171901,2.396312,-0.2966601,357.7388,0.1550002,0.6896189,
0,7_2,10_11_20,67.09811,2,0,2,1,1.988045,InterTrial,-0.2172539,2.396285,-0.2966714,357.7635,0.1406501,0.7220093,
0,7_2,10_11_20,67.11173,2,0,2,1,2.001663,InterTrial,-0.2173196,2.396285,-0.2967535,357.7668,0.1237903,0.7531507,
0,7_2,10_11_20,67.12788,2,0,2,1,2.017815,InterTrial,-0.2173312,2.396286,-0.2967891,357.762,0.1154754,0.7424804,
0,7_2,10_11_20,67.14177,2,0,2,1,2.0317,InterTrial,-0.2173115,2.396304,-0.2968589,357.7502,0.1023668,0.7412399,
0,7_2,10_11_20,67.15742,2,0,2,1,2.047348,InterTrial,-0.2173281,2.39634,-0.2968246,357.741,0.06652625,0.7273393,
0,7_2,10_11_20,67.17125,2,0,2,1,2.06118,InterTrial,-0.2174106,2.396341,-0.2968636,357.7361,0.05899942,0.7052177,
0,7_2,10_11_20,67.18569,2,0,2,1,2.075623,InterTrial,-0.2174239,2.396334,-0.2968968,357.7253,0.04418313,0.6953438,
0,7_2,10_11_20,67.20813,2,0,2,1,2.098061,InterTrial,-0.2174985,2.396329,-0.2969372,357.7169,0.006697981,0.6827295,
0,7_2,10_11_20,67.22457,2,0,2,1,2.114502,InterTrial,-0.2175909,2.396374,-0.2969927,357.7147,359.9757,0.6844928,
0,7_2,10_11_20,67.23837,2,0,2,1,2.128304,InterTrial,-0.2175822,2.39643,-0.2971186,357.6968,359.9573,0.7052065,
0,7_2,10_11_20,67.25355,2,0,2,1,2.143478,InterTrial,-0.2175932,2.396444,-0.29714,357.6854,359.9508,0.7151265,
0,7_2,10_11_20,67.2664,2,0,2,1,2.156326,InterTrial,-0.2175894,2.396429,-0.2971771,357.6823,359.9402,0.7220657,
0,7_2,10_11_20,67.28217,2,0,2,1,2.172104,InterTrial,-0.2175835,2.396476,-0.2972455,357.6892,359.9287,0.7170197,
0,7_2,10_11_20,67.29627,2,0,2,1,2.186203,InterTrial,-0.2175404,2.396457,-0.2972962,357.6785,359.9287,0.7122625,
0,7_2,10_11_20,67.30855,2,0,2,1,2.198479,InterTrial,-0.2175268,2.396435,-0.2973008,357.6887,359.9307,0.7088541,
0,7_2,10_11_20,67.3271,2,0,2,1,2.217033,InterTrial,-0.2175192,2.396407,-0.297316,357.7013,359.9299,0.6976204,
0,7_2,10_11_20,67.34505,2,0,2,1,2.234985,InterTrial,-0.2174118,2.396349,-0.2972136,357.7173,359.9368,0.6939259,
0,7_2,10_11_20,67.35784,2,0,2,1,2.247772,InterTrial,-0.2173634,2.396384,-0.2972764,357.7329,359.9413,0.6889104,
0,7_2,10_11_20,67.37386,2,0,2,1,2.263786,InterTrial,-0.2173418,2.396399,-0.297297,357.7338,359.9392,0.702814,
0,7_2,10_11_20,67.38795,2,0,2,1,2.277885,InterTrial,-0.2172951,2.396373,-0.2972526,357.725,359.9324,0.7168588,
0,7_2,10_11_20,67.40428,2,0,2,1,2.294212,InterTrial,-0.2173122,2.396447,-0.2972576,357.7234,359.907,0.728536,
0,7_2,10_11_20,67.41824,2,0,2,1,2.308167,InterTrial,-0.2173054,2.39648,-0.2972685,357.7156,359.897,0.7454638,
0,7_2,10_11_20,67.43365,2,0,2,1,2.323578,InterTrial,-0.2173263,2.396542,-0.2972916,357.7019,359.8583,0.7481416,
0,7_2,10_11_20,67.45718,2,0,2,1,2.347115,InterTrial,-0.2173498,2.396603,-0.297231,357.6807,359.8218,0.7131672,
0,7_2,10_11_20,67.47367,2,0,2,1,2.363602,InterTrial,-0.2173756,2.39662,-0.2972193,357.6652,359.7855,0.6881791,
0,7_2,10_11_20,67.49721,2,0,2,1,2.387138,InterTrial,-0.2173222,2.396588,-0.2971226,357.6937,359.7459,0.686987,
0,7_2,10_11_20,67.51411,2,0,2,1,2.404037,InterTrial,-0.217371,2.396498,-0.2971547,357.731,359.709,0.7079179,
0,7_2,10_11_20,67.52702,2,0,2,1,2.416954,InterTrial,-0.2174069,2.396497,-0.2971892,357.7433,359.7039,0.7217247,
0,7_2,10_11_20,67.54195,2,0,2,1,2.431885,InterTrial,-0.217409,2.396437,-0.2972271,357.7609,359.6946,0.7313603,
0,7_2,10_11_20,67.55521,2,0,2,1,2.445137,InterTrial,-0.2173723,2.396434,-0.2972718,357.7782,359.6801,0.7506127,
0,7_2,10_11_20,67.5697,2,0,2,1,2.459633,InterTrial,-0.2173461,2.396432,-0.2972736,357.7721,359.6788,0.7605482,
0,7_2,10_11_20,67.59288,2,0,2,1,2.482811,InterTrial,-0.217276,2.396442,-0.2972236,357.7617,359.673,0.7440702,
0,7_2,10_11_20,67.61059,2,0,2,1,2.500519,InterTrial,-0.217252,2.396485,-0.2972264,357.7599,359.6736,0.734543,
0,7_2,10_11_20,67.62415,2,0,2,1,2.514076,InterTrial,-0.2171938,2.396477,-0.297249,357.7517,359.662,0.7388137,
0,7_2,10_11_20,67.6388,2,0,2,1,2.528732,InterTrial,-0.2171391,2.396508,-0.2972443,357.7533,359.6547,0.7370917,
0,7_2,10_11_21,67.6534,2,0,2,1,2.543335,InterTrial,-0.217181,2.396549,-0.2972742,357.7416,359.6537,0.7340369,
0,7_2,10_11_21,67.67059,2,0,2,1,2.560524,InterTrial,-0.2171472,2.396597,-0.2972662,357.709,359.6334,0.7183602,
0,7_2,10_11_21,67.68404,2,0,2,1,2.573975,InterTrial,-0.2171178,2.396623,-0.297287,357.6992,359.6219,0.7087081,
0,7_2,10_11_21,67.69807,2,0,2,1,2.588005,InterTrial,-0.2171233,2.39663,-0.2973114,357.6853,359.6179,0.7082669,
0,7_2,10_11_21,67.71904,2,0,2,1,2.608971,InterTrial,-0.2171501,2.396636,-0.2973306,357.6769,359.6091,0.7037445,
0,7_2,10_11_21,67.7354,2,0,2,1,2.625328,InterTrial,-0.2171077,2.396637,-0.2974421,357.6717,359.6065,0.7003305,
0,7_2,10_11_21,67.74798,2,0,2,1,2.637909,InterTrial,-0.2170866,2.39663,-0.2974628,357.6687,359.5966,0.7037271,
0,7_2,10_11_21,67.76337,2,0,2,1,2.653297,InterTrial,-0.2170786,2.396686,-0.2975017,357.6759,359.5976,0.7052988,
0,7_2,10_11_21,67.77722,2,0,2,1,2.667152,InterTrial,-0.2171099,2.3967,-0.2975377,357.6731,359.6078,0.7013935,
0,7_2,10_11_21,67.7933,2,0,2,1,2.683235,InterTrial,-0.2171212,2.396754,-0.2976034,357.6646,359.594,0.712075,
0,7_2,10_11_21,67.8066,2,0,2,1,2.696533,InterTrial,-0.2170913,2.396757,-0.297682,357.6387,359.5757,0.7189707,
0,7_2,10_11_21,67.81997,2,0,2,1,2.7099,InterTrial,-0.2171059,2.396815,-0.2977071,357.6092,359.5672,0.7356222,
0,7_2,10_11_21,67.83898,2,0,2,1,2.728912,InterTrial,-0.2172339,2.396873,-0.2977903,357.5517,359.5474,0.7469726,
0,7_2,10_11_21,67.85878,2,0,2,1,2.748711,InterTrial,-0.21731,2.397029,-0.297846,357.4642,359.5017,0.7560229,
0,7_2,10_11_21,67.87093,2,0,2,1,2.760864,InterTrial,-0.2173576,2.397169,-0.2979396,357.3948,359.477,0.7476619,
0,7_2,10_11_21,67.88544,2,0,2,1,2.775368,InterTrial,-0.2173868,2.397397,-0.2979971,357.2809,359.4583,0.7363051,
0,7_2,10_11_21,67.89974,2,0,2,1,2.789673,InterTrial,-0.217424,2.397815,-0.2982035,357.0665,359.4086,0.6865864,
0,7_2,10_11_21,67.915,2,0,2,1,2.804932,InterTrial,-0.2174273,2.398137,-0.2983849,356.9123,359.3727,0.6578423,
0,7_2,10_11_21,67.92873,2,0,2,1,2.818665,InterTrial,-0.2174807,2.39841,-0.2985252,356.775,359.3494,0.622463,
0,7_2,10_11_21,67.94167,2,0,2,1,2.831604,InterTrial,-0.2174245,2.398689,-0.2987017,356.6193,359.3132,0.5983402,
0,7_2,10_11_21,67.96237,2,0,2,1,2.852303,InterTrial,-0.2174883,2.399308,-0.2989863,356.3029,359.255,0.5524631,
0,7_2,10_11_21,67.97755,2,0,2,1,2.867485,InterTrial,-0.2176261,2.399875,-0.2992359,355.9867,359.1841,0.5025266,
0,7_2,10_11_21,67.99065,2,0,2,1,2.880577,InterTrial,-0.2176784,2.40012,-0.299463,355.8545,359.1446,0.4686113,
0,7_2,10_11_21,68.00546,2,0,2,1,2.895393,InterTrial,-0.2177395,2.400356,-0.2996299,355.7314,359.1039,0.4381212,
0,7_2,10_11_21,68.02003,2,0,2,1,2.909958,InterTrial,-0.2177187,2.400548,-0.2999178,355.6347,359.0744,0.4165035,
0,7_2,10_11_21,68.03512,2,0,2,1,2.925049,InterTrial,-0.217684,2.400973,-0.3001913,355.458,359.0065,0.3820502,
0,7_2,10_11_21,68.04705,2,0,2,1,2.936981,InterTrial,-0.2177223,2.401059,-0.300337,355.4165,358.9857,0.3696673,
0,7_2,10_11_21,68.05922,2,0,2,1,2.94915,InterTrial,-0.217793,2.401089,-0.3004481,355.3909,358.9505,0.3694808,
0,7_2,10_11_21,68.08149,2,0,2,1,2.97142,InterTrial,-0.2179223,2.401019,-0.3006387,355.4113,358.9061,0.388173,
0,7_2,10_11_21,68.09889,2,0,2,1,2.988823,InterTrial,-0.2179563,2.400822,-0.300572,355.4848,358.9049,0.4336634,
0,7_2,10_11_21,68.11079,2,0,2,1,3.000725,InterTrial,-0.2180299,2.400637,-0.3006094,355.5595,358.8661,0.4669152,
0,7_2,10_11_21,68.12721,2,0,2,1,3.017143,InterTrial,-0.2180309,2.400392,-0.3004725,355.697,358.8657,0.4884039,
0,7_2,10_11_21,68.14146,2,0,2,1,3.031395,InterTrial,-0.2180409,2.400115,-0.3003843,355.8186,358.8747,0.5062279,
0,7_2,10_11_21,68.15746,2,0,2,1,3.047386,InterTrial,-0.2180436,2.39962,-0.3001443,356.0674,358.8793,0.5397586,
0,7_2,10_11_21,68.17107,2,0,2,1,3.061005,InterTrial,-0.2180282,2.399284,-0.2999239,356.2271,358.8762,0.5565018,
0,7_2,10_11_21,68.18402,2,0,2,1,3.073952,InterTrial,-0.2180263,2.398942,-0.2997805,356.3948,358.8854,0.5854306,
0,7_2,10_11_21,68.20345,2,0,2,1,3.093376,InterTrial,-0.2180434,2.398411,-0.2993883,356.6797,358.8954,0.6200832,
0,7_2,10_11_21,68.22154,2,0,2,1,3.111473,InterTrial,-0.2181067,2.397901,-0.2989382,356.939,358.9055,0.6711505,
0,7_2,10_11_21,68.23858,2,0,2,1,3.12851,InterTrial,-0.2181648,2.397566,-0.2987585,357.0744,358.9233,0.6861545,
0,7_2,10_11_21,68.25206,2,0,2,1,3.141991,InterTrial,-0.218184,2.397274,-0.2985892,357.2036,358.9428,0.6885197,
0,7_2,10_11_21,68.2657,2,0,2,1,3.155632,InterTrial,-0.2181499,2.397001,-0.2984922,357.3168,358.9504,0.7006831,
0,7_2,10_11_21,68.28197,2,0,2,1,3.171906,InterTrial,-0.2180777,2.396628,-0.2981541,357.5228,358.9799,0.7127445,
