SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,6_16,10_4_57,4.645441,2,0,0,0,0.7541239,0.80, 0.69,0.65, 1.83, 1.12,0.04, 0.01, 1.00,30.57, 2.76, -38.79,-32.61, 2.53, -42.24,-0.05, 0.01, 1.00,-0.03, -0.01, 1.00,2.106171,2.069626,1,1,-0.1886774,1.938113,5.25,CS+ Object
0,6_16,10_4_57,4.656337,2,0,0,0,0.7650201,0.80, 0.68,0.65, 1.83, 1.12,0.04, 0.01, 1.00,30.57, 2.76, -38.79,-32.61, 2.54, -42.26,-0.05, 0.01, 1.00,-0.03, -0.01, 1.00,2.107895,2.074722,1,1,-0.1882233,1.930034,5.25,CS+ Object
0,6_16,10_4_57,4.668165,2,0,0,0,0.7768481,0.80, 0.68,0.65, 1.83, 1.12,0.04, 0.01, 1.00,30.57, 2.76, -38.78,-32.61, 2.54, -42.26,-0.05, 0.01, 1.00,-0.03, -0.01, 1.00,2.108093,2.075058,1,1,-0.1891332,1.929897,5.25,CS+ Object
0,6_16,10_4_57,4.68044,2,0,0,0,0.7891233,0.80, 0.68,0.65, 1.83, 1.12,0.04, 0.01, 1.00,30.57, 2.74, -38.78,-32.60, 2.55, -42.31,-0.05, 0.01, 1.00,-0.03, -0.01, 1.00,2.103149,2.084152,1,1,-0.1910291,1.945627,5.25,CS+ Object
0,6_16,10_4_57,4.692581,2,0,0,0,0.8012636,0.80, 0.68,0.65, 1.83, 1.12,0.04, 0.01, 1.00,30.58, 2.74, -38.77,-32.60, 2.56, -42.35,-0.05, 0.01, 1.00,-0.03, -0.01, 1.00,2.101456,2.08342,1,1,-0.1819055,1.947588,5.25,CS+ Object
0,6_16,10_4_57,4.70361,2,0,0,0,0.8122928,0.79, 0.68,0.65, 1.83, 1.12,0.04, 0.01, 1.00,30.58, 2.74, -38.75,-32.59, 2.57, -42.38,-0.04, 0.01, 1.00,-0.03, -0.01, 1.00,2.091003,2.082825,1,1,-0.177466,1.944915,5.25,CS+ Object
0,6_16,10_4_57,4.714777,2,0,0,0,0.8234594,0.79, 0.68,0.65, 1.83, 1.12,0.04, 0.01, 1.00,30.58, 2.74, -38.75,-32.58, 2.57, -42.38,-0.04, 0.01, 1.00,-0.03, -0.01, 1.00,2.101547,2.082855,1,1,-0.1793782,1.946707,5.25,CS+ Object
0,6_16,10_4_57,4.725723,2,0,0,0,0.8344061,0.79, 0.68,0.65, 1.83, 1.12,0.04, 0.01, 1.00,30.59, 2.74, -38.75,-32.58, 2.57, -42.38,-0.04, 0.01, 1.00,-0.03, -0.01, 1.00,2.108231,2.082367,1,1,-0.1724589,1.943192,5.25,CS+ Object
0,6_16,10_4_57,4.736831,2,0,0,0,0.8455136,0.79, 0.68,0.65, 1.83, 1.12,0.04, 0.01, 1.00,30.59, 2.73, -38.75,-32.58, 2.57, -42.38,-0.04, 0.01, 1.00,-0.03, -0.01, 1.00,2.090454,2.082016,1,1,-0.1693921,1.940185,5.25,CS+ Object
0,6_16,10_4_57,4.74735,2,0,0,0,0.8560326,0.79, 0.68,0.65, 1.83, 1.12,0.04, 0.01, 1.00,30.59, 2.73, -38.74,-32.58, 2.57, -42.38,-0.04, 0.01, 1.00,-0.03, -0.01, 1.00,2.095123,2.097305,1,1,-0.1752337,1.930491,5.25,CS+ Object
